line_id,invoice_id,charge_type,description,qty,unit_price,amount_pkr
LI0034394,INV016920,Base Rental Fare,Corporate – 4.9 day(s),4.9,6450.816326530612,31609.0
LI0034395,INV016921,Base Rental Fare,Corporate – 2.4 day(s),2.4,11236.25,26967.0
LI0034396,INV016922,Base Rental Fare,City Ride – 0.57 day(s),0.57,15317.543859649124,8731.0
LI0034397,INV016923,Base Rental Fare,City Ride – 0.88 day(s),0.88,22018.18181818182,19376.0
LI0034398,INV016923,Surcharge,Outstation Surcharge,1.0,1000.0,1000.0
LI0034399,INV016924,Base Rental Fare,City Ride – 0.91 day(s),0.91,58183.51648351648,52947.0
LI0034400,INV016925,Base Rental Fare,City Ride – 0.64 day(s),0.64,17335.9375,11095.0
LI0034401,INV016925,Surcharge,Waiting Charges,1.0,500.0,500.0
LI0034402,INV016925,Surcharge,Extra Hours,1.0,500.0,500.0
LI0034403,INV016926,Base Rental Fare,Monthly Contract – 32.95 day(s),32.95,97756.75265553869,3221085.0
LI0034404,INV016926,Surcharge,Toll Charges,1.0,500.0,500.0
LI0034405,INV016926,Surcharge,Extra Hours,1.0,500.0,500.0
LI0034406,INV016927,Base Rental Fare,Intercity – 1.43 day(s),1.43,667.1328671328672,954.0
LI0034407,INV016928,Base Rental Fare,Corporate – 4.01 day(s),4.01,17166.832917705735,68839.0
LI0034408,INV016929,Base Rental Fare,Airport Transfer – 0.29 day(s),0.29,155520.68965517243,45101.0
LI0034409,INV016929,Surcharge,Airport Pickup/Drop,1.0,4000.0,4000.0
LI0034410,INV016929,Discount,Promotional / Loyalty Discount,1.0,-10027.0,-10027.0
LI0034411,INV016930,Base Rental Fare,City Ride – 0.44 day(s),0.44,102081.81818181818,44916.0
LI0034412,INV016930,Surcharge,Night Surcharge,1.0,4492.0,4492.0
LI0034413,INV016930,Surcharge,Extra KM,1.0,3000.0,3000.0
LI0034414,INV016931,Base Rental Fare,Airport Transfer – 0.24 day(s),0.24,61383.333333333336,14732.0
LI0034415,INV016931,Surcharge,Airport Pickup/Drop,1.0,4000.0,4000.0
LI0034416,INV016931,Surcharge,Night Surcharge,1.0,1473.0,1473.0
LI0034417,INV016932,Base Rental Fare,Airport Transfer – 0.1 day(s),0.1,151620.0,15162.0
LI0034418,INV016932,Surcharge,Airport Pickup/Drop,1.0,3500.0,3500.0
LI0034419,INV016932,Surcharge,Airport Pickup/Drop,1.0,1500.0,1500.0
LI0034420,INV016933,Base Rental Fare,City Ride – 0.4 day(s),0.4,34065.0,13626.0
LI0034421,INV016933,Surcharge,Night Surcharge,1.0,1363.0,1363.0
LI0034422,INV016934,Base Rental Fare,Airport Transfer – 0.17 day(s),0.17,184423.5294117647,31352.0
LI0034423,INV016934,Surcharge,Airport Pickup/Drop,1.0,4500.0,4500.0
LI0034424,INV016934,Surcharge,Airport Pickup/Drop,1.0,2000.0,2000.0
LI0034425,INV016934,Surcharge,Security Deposit,1.0,2500.0,2500.0
LI0034426,INV016935,Base Rental Fare,Corporate – 4.74 day(s),4.74,10471.518987341771,49635.0
LI0034427,INV016935,Surcharge,Extra KM,1.0,500.0,500.0
LI0034428,INV016935,Surcharge,Security Deposit,1.0,1000.0,1000.0
LI0034429,INV016936,Base Rental Fare,City Ride – 0.61 day(s),0.61,11931.147540983608,7278.0
LI0034430,INV016937,Base Rental Fare,Tourism / Northern Areas – 6.67 day(s),6.67,9097.751124437782,60682.0
LI0034431,INV016938,Base Rental Fare,Airport Transfer – 0.34 day(s),0.34,12705.882352941175,4320.0
LI0034432,INV016938,Surcharge,Airport Pickup/Drop,1.0,3500.0,3500.0
LI0034433,INV016939,Base Rental Fare,City Ride – 0.52 day(s),0.52,8988.461538461539,4674.0
LI0034434,INV016940,Base Rental Fare,Corporate – 6.54 day(s),6.54,12614.678899082568,82500.0
LI0034435,INV016941,Base Rental Fare,Intercity – 3.0 day(s),3.0,6206.666666666667,18620.0
LI0034436,INV016941,Surcharge,Night Surcharge,1.0,1000.0,1000.0
LI0034437,INV016941,Surcharge,Waiting Charges,1.0,5000.0,5000.0
LI0034438,INV016942,Base Rental Fare,Tourism / Northern Areas – 3.07 day(s),3.07,7908.794788273616,24280.0
LI0034439,INV016942,Surcharge,Airport Pickup/Drop,1.0,4000.0,4000.0
LI0034440,INV016942,Surcharge,Peak Season Premium,1.0,4000.0,4000.0
LI0034441,INV016942,Discount,Promotional / Loyalty Discount,1.0,-4136.0,-4136.0
LI0034442,INV016943,Base Rental Fare,City Ride – 0.57 day(s),0.57,52494.73684210527,29922.0
LI0034443,INV016944,Base Rental Fare,Intercity – 1.34 day(s),1.34,16333.582089552237,21887.0
LI0034444,INV016944,Surcharge,Waiting Charges,1.0,3000.0,3000.0
LI0034445,INV016944,Surcharge,Outstation Surcharge,1.0,3000.0,3000.0
LI0034446,INV016945,Base Rental Fare,Intercity – 1.87 day(s),1.87,11290.90909090909,21114.0
LI0034447,INV016946,Base Rental Fare,City Ride – 0.83 day(s),0.83,21884.337349397592,18164.0
LI0034448,INV016946,Surcharge,Toll Charges,1.0,5000.0,5000.0
LI0034449,INV016946,Surcharge,Waiting Charges,1.0,5000.0,5000.0
LI0034450,INV016947,Base Rental Fare,City Ride – 0.63 day(s),0.63,29966.666666666668,18879.0
LI0034451,INV016947,Surcharge,Waiting Charges,1.0,3000.0,3000.0
LI0034452,INV016948,Base Rental Fare,Intercity – 1.36 day(s),1.36,12645.588235294117,17198.0
LI0034453,INV016949,Base Rental Fare,Wedding – 1.65 day(s),1.65,80590.90909090909,132975.0
LI0034454,INV016949,Surcharge,Toll Charges,1.0,2500.0,2500.0
LI0034455,INV016949,Surcharge,Night Surcharge,1.0,500.0,500.0
LI0034456,INV016950,Base Rental Fare,City Ride – 0.45 day(s),0.45,47357.777777777774,21311.0
LI0034457,INV016951,Base Rental Fare,Wedding – 2.42 day(s),2.42,6103.305785123967,14770.0
LI0034458,INV016951,Surcharge,Night Surcharge,1.0,1477.0,1477.0
LI0034459,INV016952,Base Rental Fare,Corporate – 2.47 day(s),2.47,21642.105263157893,53456.0
LI0034460,INV016953,Base Rental Fare,Wedding – 1.09 day(s),1.09,21753.21100917431,23711.0
LI0034461,INV016953,Surcharge,Fuel Surcharge,1.0,500.0,500.0
LI0034462,INV016954,Base Rental Fare,Wedding – 2.52 day(s),2.52,29175.79365079365,73523.0
LI0034463,INV016954,Surcharge,Night Surcharge,1.0,7352.0,7352.0
LI0034464,INV016955,Base Rental Fare,Intercity – 1.62 day(s),1.62,20337.654320987655,32947.0
LI0034465,INV016956,Base Rental Fare,City Ride – 0.55 day(s),0.55,55901.81818181818,30746.0
LI0034466,INV016956,Surcharge,Outstation Surcharge,1.0,2000.0,2000.0
LI0034467,INV016957,Base Rental Fare,Intercity – 2.84 day(s),2.84,7099.295774647888,20162.0
LI0034468,INV016957,Surcharge,Outstation Surcharge,1.0,500.0,500.0
LI0034469,INV016958,Base Rental Fare,City Ride – 0.68 day(s),0.68,13702.941176470587,9318.0
LI0034470,INV016959,Base Rental Fare,Tourism / Northern Areas – 7.79 day(s),7.79,153862.5160462131,1198589.0
LI0034471,INV016959,Surcharge,Extra Hours,1.0,2000.0,2000.0
LI0034472,INV016960,Base Rental Fare,Corporate – 3.59 day(s),3.59,8974.094707520891,32217.0
LI0034473,INV016960,Surcharge,Peak Season Premium,1.0,2000.0,2000.0
LI0034474,INV016960,Surcharge,Toll Charges,1.0,500.0,500.0
LI0034475,INV016961,Base Rental Fare,City Ride – 0.59 day(s),0.59,14859.322033898306,8767.0
LI0034476,INV016962,Base Rental Fare,City Ride – 0.74 day(s),0.74,34964.86486486487,25874.0
LI0034477,INV016962,Surcharge,Night Surcharge,1.0,2587.0,2587.0
LI0034478,INV016962,Surcharge,Outstation Surcharge,1.0,2000.0,2000.0
LI0034479,INV016963,Base Rental Fare,Event – 0.91 day(s),0.91,42309.89010989011,38502.0
LI0034480,INV016964,Base Rental Fare,Intercity – 1.3 day(s),1.3,47445.38461538462,61679.0
LI0034481,INV016964,Discount,Promotional / Loyalty Discount,1.0,-14026.0,-14026.0
LI0034482,INV016965,Base Rental Fare,Monthly Contract – 30.21 day(s),30.21,12161.37040714995,367395.0
LI0034483,INV016965,Surcharge,Night Surcharge,1.0,36740.0,36740.0
LI0034484,INV016965,Surcharge,Fuel Surcharge,1.0,1000.0,1000.0
LI0034485,INV016965,Surcharge,Extra KM,1.0,2500.0,2500.0
LI0034486,INV016966,Base Rental Fare,City Ride – 0.54 day(s),0.54,20948.148148148146,11312.0
LI0034487,INV016967,Base Rental Fare,City Ride – 0.67 day(s),0.67,59153.73134328358,39633.0
LI0034488,INV016967,Surcharge,Security Deposit,1.0,4000.0,4000.0
LI0034489,INV016968,Base Rental Fare,Airport Transfer – 0.24 day(s),0.24,130254.16666666667,31261.0
LI0034490,INV016968,Surcharge,Airport Pickup/Drop,1.0,4500.0,4500.0
LI0034491,INV016969,Base Rental Fare,Airport Transfer – 0.31 day(s),0.31,23016.129032258064,7135.0
LI0034492,INV016969,Surcharge,Airport Pickup/Drop,1.0,3500.0,3500.0
LI0034493,INV016970,Base Rental Fare,Wedding – 1.27 day(s),1.27,8407.874015748032,10678.0
LI0034494,INV016970,Surcharge,Peak Season Premium,1.0,4000.0,4000.0
LI0034495,INV016971,Base Rental Fare,Intercity – 1.88 day(s),1.88,95115.4255319149,178817.0
LI0034496,INV016971,Surcharge,Airport Pickup/Drop,1.0,5000.0,5000.0
LI0034497,INV016971,Discount,Promotional / Loyalty Discount,1.0,-30556.0,-30556.0
LI0034498,INV016972,Base Rental Fare,Airport Transfer – 0.14 day(s),0.14,55457.142857142855,7764.0
LI0034499,INV016972,Surcharge,Airport Pickup/Drop,1.0,3500.0,3500.0
LI0034500,INV016973,Base Rental Fare,Tourism / Northern Areas – 4.73 day(s),4.73,6253.911205073995,29581.0
LI0034501,INV016973,Surcharge,Toll Charges,1.0,2500.0,2500.0
LI0034502,INV016974,Base Rental Fare,Intercity – 2.81 day(s),2.81,3591.459074733096,10092.0
LI0034503,INV016975,Base Rental Fare,Airport Transfer – 0.36 day(s),0.36,200588.8888888889,72212.0
LI0034504,INV016975,Surcharge,Airport Pickup/Drop,1.0,3500.0,3500.0
LI0034505,INV016976,Base Rental Fare,Wedding – 1.54 day(s),1.54,25677.922077922078,39544.0
LI0034506,INV016977,Base Rental Fare,Airport Transfer – 0.43 day(s),0.43,97576.74418604652,41958.0
LI0034507,INV016977,Surcharge,Airport Pickup/Drop,1.0,4000.0,4000.0
LI0034508,INV016977,Surcharge,Night Surcharge,1.0,4196.0,4196.0
LI0034509,INV016978,Base Rental Fare,Wedding – 1.23 day(s),1.23,23977.235772357722,29492.0
LI0034510,INV016978,Discount,Promotional / Loyalty Discount,1.0,-5260.0,-5260.0
LI0034511,INV016979,Base Rental Fare,Corporate – 1.06 day(s),1.06,88.67924528301886,94.0
LI0034512,INV016980,Base Rental Fare,City Ride – 0.65 day(s),0.65,8573.846153846154,5573.0
LI0034513,INV016981,Base Rental Fare,Airport Transfer – 0.5 day(s),0.5,21556.0,10778.0
LI0034514,INV016981,Surcharge,Airport Pickup/Drop,1.0,4000.0,4000.0
LI0034515,INV016981,Surcharge,Airport Pickup/Drop,1.0,2500.0,2500.0
LI0034516,INV016982,Base Rental Fare,Tourism / Northern Areas – 6.33 day(s),6.33,8008.372827804107,50693.0
LI0034517,INV016982,Surcharge,Extra Hours,1.0,3000.0,3000.0
LI0034518,INV016982,Surcharge,Extra Hours,1.0,2500.0,2500.0
LI0034519,INV016983,Base Rental Fare,Airport Transfer – 0.38 day(s),0.38,4515.789473684211,1716.0
LI0034520,INV016983,Surcharge,Airport Pickup/Drop,1.0,4500.0,4500.0
LI0034521,INV016984,Base Rental Fare,Tourism / Northern Areas – 9.34 day(s),9.34,10144.325481798714,94748.0
LI0034522,INV016985,Base Rental Fare,City Ride – 0.43 day(s),0.43,18513.95348837209,7961.0
LI0034523,INV016986,Base Rental Fare,City Ride – 0.85 day(s),0.85,8762.35294117647,7448.0
LI0034524,INV016986,Discount,Promotional / Loyalty Discount,1.0,-1013.0,-1013.0
LI0034525,INV016987,Base Rental Fare,City Ride – 0.88 day(s),0.88,34317.045454545456,30199.0
LI0034526,INV016987,Surcharge,Extra Hours,1.0,500.0,500.0
LI0034527,INV016987,Surcharge,Waiting Charges,1.0,2500.0,2500.0
LI0034528,INV016987,Discount,Promotional / Loyalty Discount,1.0,-7434.0,-7434.0
LI0034529,INV016988,Base Rental Fare,Airport Transfer – 0.27 day(s),0.27,309607.4074074074,83594.0
LI0034530,INV016988,Surcharge,Airport Pickup/Drop,1.0,3500.0,3500.0
LI0034531,INV016989,Base Rental Fare,Airport Transfer – 0.26 day(s),0.26,30146.153846153844,7838.0
LI0034532,INV016989,Surcharge,Airport Pickup/Drop,1.0,3500.0,3500.0
LI0034533,INV016989,Surcharge,Extra Hours,1.0,2000.0,2000.0
LI0034534,INV016990,Base Rental Fare,Wedding – 1.33 day(s),1.33,8873.684210526315,11802.0
LI0034535,INV016990,Surcharge,Extra KM,1.0,2000.0,2000.0
LI0034536,INV016990,Surcharge,Extra KM,1.0,4000.0,4000.0
LI0034537,INV016991,Base Rental Fare,Intercity – 1.35 day(s),1.35,22998.51851851852,31048.0
LI0034538,INV016991,Surcharge,Security Deposit,1.0,1000.0,1000.0
LI0034539,INV016991,Surcharge,Toll Charges,1.0,5000.0,5000.0
LI0034540,INV016992,Base Rental Fare,Airport Transfer – 0.36 day(s),0.36,26775.0,9639.0
LI0034541,INV016992,Surcharge,Airport Pickup/Drop,1.0,3500.0,3500.0
LI0034542,INV016992,Surcharge,Toll Charges,1.0,4000.0,4000.0
LI0034543,INV016993,Base Rental Fare,Airport Transfer – 0.45 day(s),0.45,5944.444444444444,2675.0
LI0034544,INV016993,Surcharge,Airport Pickup/Drop,1.0,4000.0,4000.0
LI0034545,INV016993,Surcharge,Security Deposit,1.0,1500.0,1500.0
LI0034546,INV016993,Surcharge,Peak Season Premium,1.0,3000.0,3000.0
LI0034547,INV016994,Base Rental Fare,Airport Transfer – 0.22 day(s),0.22,40068.181818181816,8815.0
LI0034548,INV016994,Surcharge,Airport Pickup/Drop,1.0,3500.0,3500.0
LI0034549,INV016994,Surcharge,Night Surcharge,1.0,882.0,882.0
LI0034550,INV016995,Base Rental Fare,City Ride – 0.63 day(s),0.63,11561.904761904761,7284.0
LI0034551,INV016996,Base Rental Fare,Monthly Contract – 34.71 day(s),34.71,696.3123019302794,24169.0
LI0034552,INV016997,Base Rental Fare,City Ride – 0.55 day(s),0.55,62581.81818181818,34420.0
LI0034553,INV016997,Surcharge,Extra KM,1.0,2500.0,2500.0
LI0034554,INV016997,Discount,Promotional / Loyalty Discount,1.0,-4052.0,-4052.0
LI0034555,INV016998,Base Rental Fare,Intercity – 1.95 day(s),1.95,44223.07692307692,86235.0
LI0034556,INV016998,Surcharge,Waiting Charges,1.0,4000.0,4000.0
LI0034557,INV016998,Discount,Promotional / Loyalty Discount,1.0,-20326.0,-20326.0
LI0034558,INV016999,Base Rental Fare,Tourism / Northern Areas – 8.18 day(s),8.18,41005.74572127139,335427.0
LI0034559,INV017000,Base Rental Fare,Airport Transfer – 0.38 day(s),0.38,84368.42105263157,32060.0
LI0034560,INV017000,Surcharge,Airport Pickup/Drop,1.0,3500.0,3500.0
LI0034561,INV017000,Surcharge,Peak Season Premium,1.0,1500.0,1500.0
LI0034562,INV017001,Base Rental Fare,Wedding – 1.71 day(s),1.71,8104.6783625731,13859.0
LI0034563,INV017001,Surcharge,Peak Season Premium,1.0,3000.0,3000.0
LI0034564,INV017002,Base Rental Fare,Wedding – 2.34 day(s),2.34,12053.846153846154,28206.0
LI0034565,INV017003,Base Rental Fare,Corporate – 2.99 day(s),2.99,33218.06020066889,99322.0
LI0034566,INV017004,Base Rental Fare,Airport Transfer – 0.42 day(s),0.42,8250.0,3465.0
LI0034567,INV017004,Surcharge,Airport Pickup/Drop,1.0,4000.0,4000.0
LI0034568,INV017004,Surcharge,Toll Charges,1.0,2000.0,2000.0
LI0034569,INV017004,Surcharge,Extra Hours,1.0,5000.0,5000.0
LI0034570,INV017005,Base Rental Fare,Tourism / Northern Areas – 9.41 day(s),9.41,5752.284803400637,54129.0
LI0034571,INV017006,Base Rental Fare,City Ride – 0.39 day(s),0.39,14410.25641025641,5620.0
LI0034572,INV017007,Base Rental Fare,Intercity – 2.1 day(s),2.1,24632.85714285714,51729.0
LI0034573,INV017007,Surcharge,Night Surcharge,1.0,5173.0,5173.0
LI0034574,INV017007,Surcharge,Peak Season Premium,1.0,4000.0,4000.0
LI0034575,INV017008,Base Rental Fare,City Ride – 0.59 day(s),0.59,81937.28813559322,48343.0
LI0034576,INV017009,Base Rental Fare,City Ride – 0.93 day(s),0.93,7125.8064516129025,6627.0
LI0034577,INV017009,Surcharge,Security Deposit,1.0,2500.0,2500.0
LI0034578,INV017010,Base Rental Fare,Airport Transfer – 0.13 day(s),0.13,16115.384615384615,2095.0
LI0034579,INV017010,Surcharge,Airport Pickup/Drop,1.0,3500.0,3500.0
LI0034580,INV017010,Surcharge,Airport Pickup/Drop,1.0,1000.0,1000.0
LI0034581,INV017011,Base Rental Fare,City Ride – 0.61 day(s),0.61,141472.131147541,86298.0
LI0034582,INV017011,Surcharge,Toll Charges,1.0,500.0,500.0
LI0034583,INV017011,Surcharge,Toll Charges,1.0,1000.0,1000.0
LI0034584,INV017012,Base Rental Fare,City Ride – 0.48 day(s),0.48,27952.083333333336,13417.0
LI0034585,INV017012,Surcharge,Night Surcharge,1.0,1342.0,1342.0
LI0034586,INV017013,Base Rental Fare,Corporate – 4.05 day(s),4.05,32380.493827160495,131141.0
LI0034587,INV017014,Base Rental Fare,Corporate – 5.07 day(s),5.07,78461.73570019724,397801.0
LI0034588,INV017014,Surcharge,Extra KM,1.0,500.0,500.0
LI0034589,INV017015,Base Rental Fare,City Ride – 0.49 day(s),0.49,17391.83673469388,8522.0
LI0034590,INV017015,Surcharge,Peak Season Premium,1.0,5000.0,5000.0
LI0034591,INV017015,Discount,Promotional / Loyalty Discount,1.0,-940.0,-940.0
LI0034592,INV017016,Base Rental Fare,Intercity – 1.17 day(s),1.17,34076.068376068375,39869.0
LI0034593,INV017017,Base Rental Fare,Airport Transfer – 0.48 day(s),0.48,37075.0,17796.0
LI0034594,INV017017,Surcharge,Airport Pickup/Drop,1.0,4500.0,4500.0
LI0034595,INV017017,Discount,Promotional / Loyalty Discount,1.0,-2194.0,-2194.0
LI0034596,INV017018,Base Rental Fare,Corporate – 6.49 day(s),6.49,5969.029275808936,38739.0
LI0034597,INV017018,Discount,Promotional / Loyalty Discount,1.0,-8464.0,-8464.0
LI0034598,INV017019,Base Rental Fare,Intercity – 2.24 day(s),2.24,11969.642857142857,26812.0
LI0034599,INV017019,Discount,Promotional / Loyalty Discount,1.0,-2357.0,-2357.0
LI0034600,INV017020,Base Rental Fare,Corporate – 6.32 day(s),6.32,53480.06329113924,337994.0
LI0034601,INV017020,Surcharge,Outstation Surcharge,1.0,500.0,500.0
LI0034602,INV017020,Surcharge,Outstation Surcharge,1.0,4000.0,4000.0
LI0034603,INV017021,Base Rental Fare,Corporate – 2.59 day(s),2.59,24691.50579150579,63951.0
LI0034604,INV017021,Surcharge,Night Surcharge,1.0,500.0,500.0
LI0034605,INV017022,Base Rental Fare,Wedding – 2.72 day(s),2.72,10077.941176470587,27412.0
LI0034606,INV017023,Base Rental Fare,Airport Transfer – 0.39 day(s),0.39,56574.35897435897,22064.0
LI0034607,INV017023,Surcharge,Airport Pickup/Drop,1.0,4000.0,4000.0
LI0034608,INV017024,Base Rental Fare,City Ride – 0.59 day(s),0.59,22832.20338983051,13471.0
LI0034609,INV017025,Base Rental Fare,City Ride – 0.83 day(s),0.83,16736.144578313255,13891.0
LI0034610,INV017025,Surcharge,Night Surcharge,1.0,1389.0,1389.0
LI0034611,INV017025,Surcharge,Extra KM,1.0,1500.0,1500.0
LI0034612,INV017026,Base Rental Fare,Intercity – 2.83 day(s),2.83,14222.261484098939,40249.0
LI0034613,INV017026,Surcharge,Night Surcharge,1.0,2000.0,2000.0
LI0034614,INV017027,Base Rental Fare,Event – 1.46 day(s),1.46,137714.38356164383,201063.0
LI0034615,INV017028,Base Rental Fare,City Ride – 0.61 day(s),0.61,13608.196721311475,8301.0
LI0034616,INV017028,Surcharge,Night Surcharge,1.0,830.0,830.0
LI0034617,INV017028,Surcharge,Waiting Charges,1.0,1500.0,1500.0
LI0034618,INV017029,Base Rental Fare,City Ride – 0.4 day(s),0.4,32362.5,12945.0
LI0034619,INV017030,Base Rental Fare,Intercity – 1.39 day(s),1.39,26194.96402877698,36411.0
LI0034620,INV017030,Surcharge,Toll Charges,1.0,4000.0,4000.0
LI0034621,INV017031,Base Rental Fare,City Ride – 0.91 day(s),0.91,120103.2967032967,109294.0
LI0034622,INV017031,Surcharge,Security Deposit,1.0,2500.0,2500.0
LI0034623,INV017032,Base Rental Fare,Wedding – 1.04 day(s),1.04,15293.26923076923,15905.0
LI0034624,INV017033,Base Rental Fare,Airport Transfer – 0.5 day(s),0.5,26832.0,13416.0
LI0034625,INV017033,Surcharge,Airport Pickup/Drop,1.0,4000.0,4000.0
LI0034626,INV017033,Surcharge,Airport Pickup/Drop,1.0,3000.0,3000.0
LI0034627,INV017034,Base Rental Fare,Airport Transfer – 0.4 day(s),0.4,24545.0,9818.0
LI0034628,INV017034,Surcharge,Airport Pickup/Drop,1.0,4500.0,4500.0
LI0034629,INV017034,Discount,Promotional / Loyalty Discount,1.0,-812.0,-812.0
LI0034630,INV017035,Base Rental Fare,Wedding – 2.66 day(s),2.66,44384.96240601504,118064.0
LI0034631,INV017036,Base Rental Fare,Airport Transfer – 0.39 day(s),0.39,281584.6153846154,109818.0
LI0034632,INV017036,Surcharge,Airport Pickup/Drop,1.0,4000.0,4000.0
LI0034633,INV017036,Surcharge,Night Surcharge,1.0,10982.0,10982.0
LI0034634,INV017036,Surcharge,Fuel Surcharge,1.0,500.0,500.0
LI0034635,INV017037,Base Rental Fare,Wedding – 1.99 day(s),1.99,11958.793969849246,23798.0
LI0034636,INV017038,Base Rental Fare,City Ride – 0.77 day(s),0.77,20325.974025974025,15651.0
LI0034637,INV017039,Base Rental Fare,Corporate – 2.13 day(s),2.13,29789.201877934272,63451.0
LI0034638,INV017039,Surcharge,Night Surcharge,1.0,6345.0,6345.0
LI0034639,INV017039,Surcharge,Waiting Charges,1.0,3000.0,3000.0
LI0034640,INV017040,Base Rental Fare,Wedding – 2.22 day(s),2.22,8139.6396396396385,18070.0
LI0034641,INV017040,Surcharge,Night Surcharge,1.0,1807.0,1807.0
LI0034642,INV017040,Surcharge,Airport Pickup/Drop,1.0,1500.0,1500.0
LI0034643,INV017040,Surcharge,Extra KM,1.0,4000.0,4000.0
