leg_id,trip_id,leg_sequence,city,lat,lon,km_so_far,stop_type,stop_duration_min
LG0017860,TR013827,2,Waypoint-2,34.035855,71.547862,163.6,Fuel Stop,45
LG0017861,TR013828,1,Waypoint-1,30.709358,70.993467,478.7,Toll,14
LG0017862,TR013828,2,Waypoint-2,27.840419,68.990657,957.4,Fuel Stop,37
LG0017863,TR013828,3,Waypoint-3,24.79398,66.971324,1436.1,Toll,36
LG0017864,TR013829,1,Waypoint-1,33.224558,73.325513,75.5,Fuel Stop,41
LG0017865,TR013829,2,Waypoint-2,32.865066,73.610441,151.0,Rest Stop,38
LG0017866,TR013829,3,Waypoint-3,32.379291,73.844259,226.5,Waypoint,17
LG0017867,TR013829,4,Waypoint-4,31.906977,74.163786,302.0,Waypoint,6
LG0017868,TR013829,5,Waypoint-5,31.537984,74.353781,377.5,Toll,16
LG0017869,TR013830,1,Waypoint-1,26.665609,68.243122,274.4,Fuel Stop,32
LG0017870,TR013830,2,Waypoint-2,28.408396,69.459442,548.8,Toll,23
LG0017871,TR013830,3,Waypoint-3,30.147617,70.587139,823.2,Waypoint,43
LG0017872,TR013830,4,Waypoint-4,31.933327,71.823465,1097.6,Fuel Stop,40
LG0017873,TR013830,5,Waypoint-5,33.6141,73.005767,1372.0,Toll,34
LG0017874,TR013831,1,Waypoint-1,27.09082,68.485499,361.1,Waypoint,41
LG0017875,TR013831,2,Waypoint-2,29.274816,69.93675,722.2,Rest Stop,25
LG0017876,TR013831,3,Waypoint-3,31.474915,71.602833,1083.4,Toll,12
LG0017877,TR013831,4,Waypoint-4,33.674025,73.125614,1444.5,Waypoint,6
LG0017878,TR013834,1,Waypoint-1,31.936474,71.790723,290.6,Fuel Stop,9
LG0017879,TR013834,2,Waypoint-2,30.133476,70.504472,581.2,Toll,16
LG0017880,TR013834,3,Waypoint-3,28.354173,69.388993,871.9,Toll,9
LG0017881,TR013834,4,Waypoint-4,26.598641,68.14313,1162.5,Rest Stop,12
LG0017882,TR013834,5,Waypoint-5,24.847412,67.034848,1453.1,Rest Stop,24
LG0017883,TR013837,1,Waypoint-1,31.957524,74.040555,78.9,Waypoint,27
LG0017884,TR013837,2,Waypoint-2,32.502188,73.763982,157.7,Fuel Stop,17
LG0017885,TR013837,3,Waypoint-3,32.815674,73.532561,236.6,Toll,39
LG0017886,TR013837,4,Waypoint-4,33.251369,73.349436,315.4,Fuel Stop,40
LG0017887,TR013837,5,Waypoint-5,33.622314,72.980152,394.3,Rest Stop,29
LG0017888,TR013844,1,Waypoint-1,32.52476,73.723875,191.2,Rest Stop,8
LG0017889,TR013844,2,Waypoint-2,31.504825,74.350656,382.5,Waypoint,33
LG0017890,TR013859,1,Waypoint-1,28.506949,70.616252,699.0,Toll,20
LG0017891,TR013859,2,Waypoint-2,32.117821,74.163945,1397.9,Toll,45
LG0017892,TR013862,1,Waypoint-1,27.116183,68.513746,353.6,Fuel Stop,11
LG0017893,TR013862,2,Waypoint-2,29.228098,70.102175,707.1,Fuel Stop,21
LG0017894,TR013862,3,Waypoint-3,31.528533,71.619721,1060.7,Waypoint,7
LG0017895,TR013862,4,Waypoint-4,33.512382,73.113995,1414.2,Fuel Stop,24
LG0017896,TR013863,1,Waypoint-1,33.854323,73.09664,29.2,Waypoint,7
LG0017897,TR013863,2,Waypoint-2,33.85301,73.1064,58.4,Fuel Stop,34
LG0017898,TR013863,3,Waypoint-3,34.001744,73.200042,87.6,Fuel Stop,18
LG0017899,TR013863,4,Waypoint-4,34.150023,73.303584,116.8,Waypoint,39
LG0017900,TR013865,1,Waypoint-1,31.927811,72.331966,271.5,Rest Stop,20
LG0017901,TR013865,2,Waypoint-2,30.133683,71.545608,543.0,Waypoint,12
LG0017902,TR013867,1,Waypoint-1,28.187095,70.678512,624.5,Fuel Stop,31
LG0017903,TR013867,2,Waypoint-2,31.578525,74.373248,1248.9,Rest Stop,14
LG0017904,TR013869,1,Waypoint-1,28.240707,70.678702,642.0,Waypoint,26
LG0017905,TR013869,2,Waypoint-2,31.539788,74.3506,1283.9,Toll,35
LG0017906,TR013870,1,Waypoint-1,33.372509,72.241835,124.7,Waypoint,14
LG0017907,TR013870,2,Waypoint-2,32.816982,72.967279,249.3,Fuel Stop,36
LG0017908,TR013870,3,Waypoint-3,32.100152,73.545455,374.0,Fuel Stop,35
LG0017909,TR013870,4,Waypoint-4,31.564268,74.411159,498.6,Waypoint,14
LG0017910,TR013873,1,Waypoint-1,27.885066,69.101417,511.6,Fuel Stop,17
LG0017911,TR013873,2,Waypoint-2,30.917056,71.178192,1023.1,Fuel Stop,42
LG0017912,TR013873,3,Waypoint-3,33.927671,73.46833,1534.7,Fuel Stop,19
LG0017913,TR013879,1,Waypoint-1,32.14118,74.029087,91.2,Fuel Stop,45
LG0017914,TR013879,2,Waypoint-2,32.722686,73.844195,182.3,Toll,12
LG0017915,TR013879,3,Waypoint-3,33.410262,73.601434,273.5,Fuel Stop,24
LG0017916,TR013879,4,Waypoint-4,33.916395,73.413879,364.6,Waypoint,37
LG0017917,TR013880,1,Waypoint-1,33.497142,73.529532,72.9,Fuel Stop,36
LG0017918,TR013880,2,Waypoint-2,32.920437,73.858221,145.8,Toll,29
LG0017919,TR013880,3,Waypoint-3,32.426065,73.998936,218.8,Toll,24
LG0017920,TR013880,4,Waypoint-4,32.022027,74.186705,291.7,Fuel Stop,11
LG0017921,TR013880,5,Waypoint-5,31.486203,74.425546,364.6,Toll,42
LG0017922,TR013881,1,Waypoint-1,31.470581,74.117204,33.0,Waypoint,44
LG0017923,TR013881,2,Waypoint-2,31.412905,73.736318,66.0,Rest Stop,43
LG0017924,TR013881,3,Waypoint-3,31.499115,73.549177,99.0,Waypoint,21
LG0017925,TR013881,4,Waypoint-4,31.479114,73.08089,132.0,Fuel Stop,18
LG0017926,TR013882,1,Waypoint-1,26.174618,68.414074,254.6,Toll,8
LG0017927,TR013882,2,Waypoint-2,27.570313,69.917396,509.2,Toll,16
LG0017928,TR013882,3,Waypoint-3,28.885224,71.401242,763.9,Rest Stop,41
LG0017929,TR013882,4,Waypoint-4,30.247091,72.928468,1018.5,Fuel Stop,9
LG0017930,TR013882,5,Waypoint-5,31.478977,74.422475,1273.1,Waypoint,13
LG0017931,TR013890,1,Waypoint-1,27.059599,69.386067,395.2,Fuel Stop,11
LG0017932,TR013890,2,Waypoint-2,29.360232,71.864443,790.5,Fuel Stop,26
LG0017933,TR013890,3,Waypoint-3,31.566527,74.318239,1185.7,Rest Stop,31
LG0017934,TR013891,1,Waypoint-1,33.894966,71.787782,43.5,Waypoint,5
LG0017935,TR013891,2,Waypoint-2,33.80871,72.263769,86.9,Rest Stop,33
LG0017936,TR013891,3,Waypoint-3,33.701922,72.699468,130.4,Waypoint,41
LG0017937,TR013891,4,Waypoint-4,33.579533,73.042222,173.8,Rest Stop,7
LG0017938,TR013892,1,Waypoint-1,26.602329,68.280784,293.7,Waypoint,16
LG0017939,TR013892,2,Waypoint-2,28.418757,69.39575,587.5,Rest Stop,42
LG0017940,TR013892,3,Waypoint-3,30.155643,70.568615,881.2,Rest Stop,17
LG0017941,TR013892,4,Waypoint-4,31.838555,71.83671,1175.0,Rest Stop,32
LG0017942,TR013892,5,Waypoint-5,33.577292,73.061384,1468.7,Waypoint,27
LG0017943,TR013894,1,Waypoint-1,26.727653,68.296818,310.4,Waypoint,45
LG0017944,TR013894,2,Waypoint-2,28.588598,69.47039,620.9,Toll,32
LG0017945,TR013894,3,Waypoint-3,30.472495,70.767041,931.3,Fuel Stop,6
LG0017946,TR013894,4,Waypoint-4,32.256698,71.942074,1241.8,Fuel Stop,44
LG0017947,TR013894,5,Waypoint-5,34.087813,73.261063,1552.2,Rest Stop,24
LG0017948,TR013897,1,Waypoint-1,32.071495,74.132271,80.9,Rest Stop,27
LG0017949,TR013897,2,Waypoint-2,32.590119,73.911574,161.7,Toll,32
LG0017950,TR013897,3,Waypoint-3,33.11174,73.653435,242.6,Fuel Stop,6
LG0017951,TR013897,4,Waypoint-4,33.67198,73.448528,323.4,Toll,17
LG0017952,TR013897,5,Waypoint-5,34.161809,73.264546,404.3,Rest Stop,25
LG0017953,TR013898,1,Waypoint-1,32.558851,73.711332,189.6,Toll,39
LG0017954,TR013898,2,Waypoint-2,31.429365,74.382217,379.1,Waypoint,39
LG0017955,TR013899,1,Waypoint-1,33.884622,72.275969,86.1,Toll,37
LG0017956,TR013899,2,Waypoint-2,33.919712,71.504462,172.2,Fuel Stop,28
LG0017957,TR013901,1,Waypoint-1,32.623154,73.667414,197.7,Fuel Stop,25
LG0017958,TR013901,2,Waypoint-2,31.548029,74.306543,395.3,Fuel Stop,41
LG0017959,TR013906,1,Waypoint-1,27.059723,69.413991,423.7,Waypoint,31
LG0017960,TR013906,2,Waypoint-2,29.265871,71.899249,847.3,Toll,40
LG0017961,TR013906,3,Waypoint-3,31.492302,74.227005,1271.0,Fuel Stop,42
LG0017962,TR013909,1,Waypoint-1,33.133199,73.27791,67.6,Waypoint,10
LG0017963,TR013909,2,Waypoint-2,32.754133,73.475716,135.1,Toll,31
LG0017964,TR013909,3,Waypoint-3,32.447292,73.774944,202.7,Fuel Stop,34
LG0017965,TR013909,4,Waypoint-4,31.998537,74.12477,270.2,Toll,18
LG0017966,TR013909,5,Waypoint-5,31.473018,74.335251,337.8,Fuel Stop,30
LG0017967,TR013910,1,Waypoint-1,30.153225,72.84728,254.5,Waypoint,31
LG0017968,TR013910,2,Waypoint-2,28.811359,71.471846,509.0,Toll,6
LG0017969,TR013910,3,Waypoint-3,27.519695,69.905409,763.6,Waypoint,33
LG0017970,TR013910,4,Waypoint-4,26.181611,68.483502,1018.1,Rest Stop,36
LG0017971,TR013910,5,Waypoint-5,24.814869,66.93468,1272.6,Rest Stop,31
LG0017972,TR013916,1,Waypoint-1,31.949886,74.039651,67.6,Waypoint,18
LG0017973,TR013916,2,Waypoint-2,32.308507,73.867266,135.1,Rest Stop,12
LG0017974,TR013916,3,Waypoint-3,32.748988,73.495956,202.7,Fuel Stop,45
LG0017975,TR013916,4,Waypoint-4,33.265159,73.315544,270.2,Fuel Stop,25
LG0017976,TR013916,5,Waypoint-5,33.53629,72.985909,337.8,Waypoint,39
LG0017977,TR013919,1,Waypoint-1,32.88212,73.59719,126.0,Rest Stop,28
LG0017978,TR013919,2,Waypoint-2,32.273375,73.990535,252.1,Toll,19
LG0017979,TR013919,3,Waypoint-3,31.487613,74.324475,378.1,Waypoint,14
LG0017980,TR013922,1,Waypoint-1,32.054082,74.049115,91.5,Waypoint,31
LG0017981,TR013922,2,Waypoint-2,32.588745,73.719513,183.1,Fuel Stop,13
LG0017982,TR013922,3,Waypoint-3,33.125967,73.400314,274.6,Rest Stop,14
LG0017983,TR013922,4,Waypoint-4,33.70258,72.992753,366.1,Rest Stop,40
LG0017984,TR013924,1,Waypoint-1,27.057268,68.506807,349.9,Rest Stop,6
LG0017985,TR013924,2,Waypoint-2,29.315204,70.019522,699.9,Toll,38
LG0017986,TR013924,3,Waypoint-3,31.420488,71.564323,1049.8,Waypoint,10
LG0017987,TR013924,4,Waypoint-4,33.672879,73.058048,1399.7,Rest Stop,12
LG0017988,TR013925,1,Waypoint-1,31.742462,70.449729,360.1,Toll,26
LG0017989,TR013925,2,Waypoint-2,29.340332,69.329584,720.1,Fuel Stop,5
LG0017990,TR013925,3,Waypoint-3,27.129583,68.165932,1080.2,Toll,19
LG0017991,TR013925,4,Waypoint-4,24.798488,67.010747,1440.2,Toll,39
LG0017992,TR013929,1,Waypoint-1,33.90323,71.877014,34.7,Rest Stop,12
LG0017993,TR013929,2,Waypoint-2,33.92114,72.116415,69.5,Toll,8
LG0017994,TR013929,3,Waypoint-3,33.876788,72.484845,104.2,Toll,13
LG0017995,TR013929,4,Waypoint-4,33.714517,72.783486,139.0,Waypoint,17
LG0017996,TR013929,5,Waypoint-5,33.72253,72.948651,173.7,Rest Stop,40
LG0017997,TR013930,1,Waypoint-1,32.172551,74.078275,101.1,Waypoint,27
LG0017998,TR013930,2,Waypoint-2,32.837072,73.79758,202.2,Fuel Stop,23
LG0017999,TR013930,3,Waypoint-3,33.493634,73.434761,303.2,Toll,37
LG0018000,TR013930,4,Waypoint-4,34.113243,73.217809,404.3,Toll,23
LG0018001,TR013931,1,Waypoint-1,26.555889,68.2219,293.3,Rest Stop,38
LG0018002,TR013931,2,Waypoint-2,28.354146,69.480148,586.6,Waypoint,33
LG0018003,TR013931,3,Waypoint-3,30.201924,70.644603,879.8,Waypoint,24
LG0018004,TR013931,4,Waypoint-4,31.94018,71.868752,1173.1,Fuel Stop,28
LG0018005,TR013931,5,Waypoint-5,33.701071,73.07846,1466.4,Waypoint,8
LG0018006,TR013934,1,Waypoint-1,32.53664,73.629377,168.9,Rest Stop,40
LG0018007,TR013934,2,Waypoint-2,31.568875,74.372231,337.8,Fuel Stop,8
LG0018008,TR013935,1,Waypoint-1,32.965623,73.127718,107.7,Fuel Stop,17
LG0018009,TR013935,2,Waypoint-2,32.16733,73.124076,215.4,Toll,32
LG0018010,TR013935,3,Waypoint-3,31.511591,73.246739,323.1,Waypoint,21
LG0018011,TR013943,1,Waypoint-1,31.608742,71.449065,365.9,Fuel Stop,28
LG0018012,TR013943,2,Waypoint-2,29.341474,70.075019,731.7,Waypoint,18
LG0018013,TR013943,3,Waypoint-3,27.054953,68.464433,1097.6,Rest Stop,21
LG0018014,TR013943,4,Waypoint-4,24.928075,66.948131,1463.4,Fuel Stop,12
LG0018015,TR013944,1,Waypoint-1,27.026269,68.463062,353.7,Rest Stop,32
LG0018016,TR013944,2,Waypoint-2,29.284436,69.98485,707.4,Rest Stop,45
LG0018017,TR013944,3,Waypoint-3,31.525739,71.446488,1061.1,Fuel Stop,19
LG0018018,TR013944,4,Waypoint-4,33.690701,73.011746,1414.8,Rest Stop,32
LG0018019,TR013946,1,Waypoint-1,27.307618,69.359922,466.0,Rest Stop,45
LG0018020,TR013946,2,Waypoint-2,29.755489,71.757798,931.9,Waypoint,10
LG0018021,TR013946,3,Waypoint-3,32.221914,74.310537,1397.9,Waypoint,44
LG0018022,TR013948,1,Waypoint-1,27.147482,69.52557,396.7,Waypoint,8
LG0018023,TR013948,2,Waypoint-2,29.273131,71.895889,793.4,Rest Stop,43
LG0018024,TR013948,3,Waypoint-3,31.545734,74.25842,1190.1,Rest Stop,37
LG0018025,TR013952,1,Waypoint-1,29.455363,69.252315,720.1,Fuel Stop,36
LG0018026,TR013952,2,Waypoint-2,34.000358,71.496848,1440.2,Rest Stop,15
LG0018027,TR013954,1,Waypoint-1,32.331617,73.869791,122.0,Rest Stop,5
LG0018028,TR013954,2,Waypoint-2,33.004749,73.54401,243.9,Fuel Stop,5
LG0018029,TR013954,3,Waypoint-3,33.772335,73.105516,365.9,Rest Stop,19
LG0018030,TR013955,1,Waypoint-1,27.098429,68.444588,349.7,Waypoint,28
LG0018031,TR013955,2,Waypoint-2,29.276313,70.025402,699.4,Fuel Stop,13
LG0018032,TR013955,3,Waypoint-3,31.517455,71.527578,1049.0,Waypoint,33
LG0018033,TR013955,4,Waypoint-4,33.671861,72.97845,1398.7,Rest Stop,32
LG0018034,TR013960,1,Waypoint-1,32.619362,73.806022,190.2,Toll,44
LG0018035,TR013960,2,Waypoint-2,33.782309,73.079998,380.4,Toll,37
LG0018036,TR013962,1,Waypoint-1,26.702383,68.272663,306.9,Toll,30
LG0018037,TR013962,2,Waypoint-2,28.444295,69.504986,613.9,Rest Stop,13
LG0018038,TR013962,3,Waypoint-3,30.258792,70.860579,920.8,Toll,37
LG0018039,TR013962,4,Waypoint-4,32.113488,72.031529,1227.8,Waypoint,40
LG0018040,TR013962,5,Waypoint-5,33.893648,73.336877,1534.7,Rest Stop,19
LG0018041,TR013963,1,Waypoint-1,33.291899,73.264224,74.6,Toll,26
LG0018042,TR013963,2,Waypoint-2,32.786382,73.494225,149.2,Waypoint,20
LG0018043,TR013963,3,Waypoint-3,32.460875,73.771133,223.8,Rest Stop,45
LG0018044,TR013963,4,Waypoint-4,31.939983,74.175084,298.4,Waypoint,9
LG0018045,TR013963,5,Waypoint-5,31.441339,74.34952,373.0,Waypoint,39
LG0018046,TR013965,1,Waypoint-1,26.577662,68.14347,283.5,Waypoint,7
LG0018047,TR013965,2,Waypoint-2,28.358514,69.408068,567.0,Rest Stop,16
LG0018048,TR013965,3,Waypoint-3,30.153476,70.629643,850.5,Fuel Stop,40
LG0018049,TR013965,4,Waypoint-4,31.91546,71.853641,1134.0,Waypoint,22
LG0018050,TR013965,5,Waypoint-5,33.65251,72.993659,1417.5,Toll,38
LG0018051,TR013967,1,Waypoint-1,30.106256,72.930982,251.2,Fuel Stop,40
LG0018052,TR013967,2,Waypoint-2,28.884449,71.387334,502.5,Toll,13
LG0018053,TR013967,3,Waypoint-3,27.423393,69.967615,753.7,Rest Stop,7
LG0018054,TR013967,4,Waypoint-4,26.27002,68.450367,1005.0,Fuel Stop,20
LG0018055,TR013967,5,Waypoint-5,24.883262,66.984675,1256.2,Toll,24
LG0018056,TR013968,1,Waypoint-1,26.59217,68.14135,270.2,Toll,21
LG0018057,TR013968,2,Waypoint-2,28.367868,69.407766,540.4,Waypoint,12
LG0018058,TR013968,3,Waypoint-3,30.242228,70.623698,810.5,Fuel Stop,10
LG0018059,TR013968,4,Waypoint-4,31.961472,71.884053,1080.7,Waypoint,31
LG0018060,TR013968,5,Waypoint-5,33.705987,73.017625,1350.9,Rest Stop,9
LG0018061,TR013969,1,Waypoint-1,27.138721,69.451779,407.1,Fuel Stop,39
LG0018062,TR013969,2,Waypoint-2,29.217051,71.901367,814.1,Waypoint,35
LG0018063,TR013969,3,Waypoint-3,31.518138,74.39681,1221.2,Rest Stop,37
LG0018064,TR013973,1,Waypoint-1,32.247264,73.96851,122.8,Toll,19
LG0018065,TR013973,2,Waypoint-2,32.977111,73.458617,245.5,Rest Stop,44
LG0018066,TR013973,3,Waypoint-3,33.690048,73.018594,368.3,Toll,45
LG0018067,TR013975,1,Waypoint-1,26.680038,68.281305,292.4,Rest Stop,12
LG0018068,TR013975,2,Waypoint-2,28.353012,69.467742,584.7,Fuel Stop,32
LG0018069,TR013975,3,Waypoint-3,30.233143,70.688175,877.1,Toll,35
LG0018070,TR013975,4,Waypoint-4,31.858541,71.808931,1169.4,Toll,9
LG0018071,TR013975,5,Waypoint-5,33.798031,73.084322,1461.8,Toll,45
LG0018072,TR013976,1,Waypoint-1,33.200058,72.521858,166.2,Waypoint,16
LG0018073,TR013976,2,Waypoint-2,32.380544,73.363428,332.4,Toll,9
LG0018074,TR013976,3,Waypoint-3,31.542206,74.304765,498.6,Rest Stop,6
LG0018075,TR013977,1,Waypoint-1,31.150197,73.63559,85.8,Rest Stop,37
LG0018076,TR013977,2,Waypoint-2,30.990293,72.942392,171.6,Fuel Stop,18
LG0018077,TR013977,3,Waypoint-3,30.515983,72.298928,257.3,Fuel Stop,40
LG0018078,TR013977,4,Waypoint-4,30.076943,71.574625,343.1,Fuel Stop,15
LG0018079,TR013979,1,Waypoint-1,32.79532,72.913315,249.3,Fuel Stop,24
LG0018080,TR013979,2,Waypoint-2,31.569379,74.426742,498.6,Rest Stop,37
LG0018081,TR013980,1,Waypoint-1,33.140933,73.393139,93.8,Waypoint,34
LG0018082,TR013980,2,Waypoint-2,32.534991,73.764052,187.5,Fuel Stop,10
LG0018083,TR013980,3,Waypoint-3,32.041289,74.020632,281.2,Toll,8
LG0018084,TR013980,4,Waypoint-4,31.528553,74.375771,375.0,Waypoint,18
LG0018085,TR013984,1,Waypoint-1,32.193766,74.094068,91.2,Rest Stop,24
LG0018086,TR013984,2,Waypoint-2,32.663559,73.858177,182.3,Rest Stop,40
LG0018087,TR013984,3,Waypoint-3,33.378895,73.600308,273.5,Rest Stop,29
LG0018088,TR013984,4,Waypoint-4,33.982183,73.353797,364.6,Toll,41
LG0018089,TR013990,1,Waypoint-1,32.652985,73.758229,85.7,Toll,35
LG0018090,TR013990,2,Waypoint-2,33.25851,73.447509,171.5,Waypoint,29
LG0018091,TR013990,3,Waypoint-3,33.737202,73.061775,257.2,Waypoint,6
LG0018092,TR013991,1,Waypoint-1,33.735021,72.622811,41.5,Rest Stop,12
LG0018093,TR013991,2,Waypoint-2,33.88231,72.31956,83.1,Waypoint,7
LG0018094,TR013991,3,Waypoint-3,34.020166,71.890135,124.6,Toll,45
LG0018095,TR013991,4,Waypoint-4,33.96626,71.547458,166.2,Waypoint,11
LG0018096,TR013992,1,Waypoint-1,27.89314,69.100634,456.2,Toll,32
LG0018097,TR013992,2,Waypoint-2,30.764865,71.089371,912.5,Fuel Stop,11
LG0018098,TR013992,3,Waypoint-3,33.638354,73.05514,1368.7,Toll,6
LG0018099,TR013995,1,Waypoint-1,29.257726,70.028538,721.5,Fuel Stop,43
LG0018100,TR013995,2,Waypoint-2,33.618465,73.004493,1443.1,Fuel Stop,42
LG0018101,TR014001,1,Waypoint-1,33.9439,73.124007,57.5,Fuel Stop,9
LG0018102,TR014001,2,Waypoint-2,33.682934,73.081555,114.9,Toll,39
LG0018103,TR014002,1,Waypoint-1,26.565339,67.014419,256.3,Rest Stop,45
LG0018104,TR014002,2,Waypoint-2,28.416575,66.972917,512.6,Toll,30
LG0018105,TR014002,3,Waypoint-3,30.183942,67.028697,768.9,Toll,33
LG0018106,TR014005,1,Waypoint-1,29.172159,71.124816,410.6,Rest Stop,36
LG0018107,TR014005,2,Waypoint-2,27.099855,69.091726,821.1,Waypoint,27
LG0018108,TR014005,3,Waypoint-3,24.941629,66.987509,1231.7,Waypoint,23
LG0018109,TR014006,1,Waypoint-1,33.032359,73.320736,84.5,Rest Stop,37
LG0018110,TR014006,2,Waypoint-2,32.499938,73.754729,168.9,Fuel Stop,24
LG0018111,TR014006,3,Waypoint-3,32.10125,74.121564,253.4,Toll,35
LG0018112,TR014006,4,Waypoint-4,31.470973,74.378203,337.8,Fuel Stop,16
LG0018113,TR014008,1,Waypoint-1,32.093831,74.098731,97.8,Waypoint,35
LG0018114,TR014008,2,Waypoint-2,32.569708,73.758734,195.6,Fuel Stop,20
LG0018115,TR014008,3,Waypoint-3,33.145056,73.39888,293.4,Rest Stop,17
LG0018116,TR014008,4,Waypoint-4,33.63467,73.088069,391.2,Rest Stop,29
LG0018117,TR014012,1,Waypoint-1,33.737581,72.554648,59.0,Rest Stop,33
LG0018118,TR014012,2,Waypoint-2,33.856232,72.007793,117.9,Toll,17
LG0018119,TR014012,3,Waypoint-3,33.968481,71.481108,176.9,Rest Stop,40
LG0018120,TR014014,1,Waypoint-1,32.5406,73.7004,187.2,Fuel Stop,13
LG0018121,TR014014,2,Waypoint-2,31.546711,74.273238,374.5,Rest Stop,27
LG0018122,TR014016,1,Waypoint-1,31.83763,71.788397,298.1,Fuel Stop,37
LG0018123,TR014016,2,Waypoint-2,30.092062,70.583689,596.2,Fuel Stop,33
LG0018124,TR014016,3,Waypoint-3,28.41529,69.41161,894.2,Fuel Stop,26
LG0018125,TR014016,4,Waypoint-4,26.636292,68.242094,1192.3,Rest Stop,14
LG0018126,TR014016,5,Waypoint-5,24.854733,67.018624,1490.4,Fuel Stop,26
LG0018127,TR014020,1,Waypoint-1,31.857763,71.805271,294.6,Fuel Stop,25
LG0018128,TR014020,2,Waypoint-2,30.118603,70.653539,589.2,Toll,33
LG0018129,TR014020,3,Waypoint-3,28.425656,69.507851,883.8,Rest Stop,12
LG0018130,TR014020,4,Waypoint-4,26.651518,68.149213,1178.4,Fuel Stop,45
LG0018131,TR014020,5,Waypoint-5,24.885606,66.955819,1473.0,Rest Stop,38
LG0018132,TR014021,1,Waypoint-1,33.83171,72.273041,86.8,Rest Stop,5
LG0018133,TR014021,2,Waypoint-2,33.68632,73.040515,173.5,Rest Stop,25
LG0018134,TR014039,1,Waypoint-1,33.310131,73.349547,64.3,Toll,12
LG0018135,TR014039,2,Waypoint-2,32.943869,73.619717,128.6,Waypoint,45
LG0018136,TR014039,3,Waypoint-3,32.593773,73.891484,192.9,Rest Stop,25
LG0018137,TR014039,4,Waypoint-4,32.231162,74.193359,257.2,Toll,31
LG0018138,TR014040,1,Waypoint-1,29.089262,69.975126,734.4,Toll,33
LG0018139,TR014040,2,Waypoint-2,33.556666,72.96923,1468.7,Fuel Stop,42
LG0018140,TR014041,1,Waypoint-1,32.83362,73.634973,122.5,Fuel Stop,13
LG0018141,TR014041,2,Waypoint-2,33.583003,72.902613,245.1,Toll,10
LG0018142,TR014042,1,Waypoint-1,27.550993,69.280595,480.1,Fuel Stop,18
LG0018143,TR014042,2,Waypoint-2,30.195764,71.573326,960.3,Waypoint,25
LG0018144,TR014049,1,Waypoint-1,27.133827,69.119012,410.6,Waypoint,5
LG0018145,TR014049,2,Waypoint-2,29.235781,71.041547,821.1,Waypoint,42
LG0018146,TR014049,3,Waypoint-3,31.480277,73.116111,1231.7,Fuel Stop,26
LG0018147,TR014053,1,Waypoint-1,33.237296,73.076765,117.7,Waypoint,35
LG0018148,TR014053,2,Waypoint-2,32.382341,72.598751,235.3,Waypoint,30
LG0018149,TR014053,3,Waypoint-3,31.648624,72.264005,353.0,Waypoint,36
LG0018150,TR014053,4,Waypoint-4,30.960294,71.978175,470.6,Waypoint,27
LG0018151,TR014053,5,Waypoint-5,30.070343,71.513641,588.3,Toll,30
LG0018152,TR014054,1,Waypoint-1,31.477998,73.67594,62.5,Waypoint,42
LG0018153,TR014054,2,Waypoint-2,31.360742,73.208239,124.9,Fuel Stop,45
LG0018154,TR014056,1,Waypoint-1,32.409313,74.12525,128.9,Waypoint,41
LG0018155,TR014056,2,Waypoint-2,33.261747,73.680818,257.8,Waypoint,13
LG0018156,TR014056,3,Waypoint-3,34.03356,73.348266,386.7,Waypoint,8
LG0018157,TR014057,1,Waypoint-1,31.565968,71.582434,368.2,Waypoint,31
LG0018158,TR014057,2,Waypoint-2,29.324143,69.984396,736.4,Fuel Stop,41
LG0018159,TR014057,3,Waypoint-3,27.070582,68.449887,1104.6,Toll,5
LG0018160,TR014057,4,Waypoint-4,25.002212,66.950508,1472.8,Waypoint,28
LG0018161,TR014060,1,Waypoint-1,27.471732,67.072343,384.4,Toll,5
LG0018162,TR014060,2,Waypoint-2,30.22503,66.872632,768.9,Fuel Stop,22
LG0018163,TR014063,1,Waypoint-1,27.043561,68.510658,367.2,Fuel Stop,31
LG0018164,TR014063,2,Waypoint-2,29.188634,69.968066,734.4,Toll,35
LG0018165,TR014063,3,Waypoint-3,31.331171,71.383078,1101.5,Rest Stop,39
LG0018166,TR014063,4,Waypoint-4,33.467504,73.007953,1468.7,Waypoint,11
LG0018167,TR014064,1,Waypoint-1,27.192124,68.429335,388.1,Fuel Stop,25
LG0018168,TR014064,2,Waypoint-2,29.549847,70.158684,776.1,Toll,11
LG0018169,TR014064,3,Waypoint-3,31.766926,71.762238,1164.2,Waypoint,18
LG0018170,TR014064,4,Waypoint-4,34.223525,73.251572,1552.2,Toll,39
LG0018171,TR014067,1,Waypoint-1,31.945224,72.336121,271.5,Toll,21
LG0018172,TR014067,2,Waypoint-2,30.146694,71.574908,543.0,Rest Stop,12
LG0018173,TR014068,1,Waypoint-1,31.492819,73.753201,62.9,Rest Stop,20
LG0018174,TR014068,2,Waypoint-2,31.505126,74.312028,125.8,Fuel Stop,12
LG0018175,TR014069,1,Waypoint-1,32.067089,73.950653,94.2,Waypoint,12
LG0018176,TR014069,2,Waypoint-2,32.634481,73.715474,188.3,Fuel Stop,20
LG0018177,TR014069,3,Waypoint-3,33.124403,73.385319,282.5,Toll,28
LG0018178,TR014069,4,Waypoint-4,33.687753,73.014285,376.6,Toll,7
LG0018179,TR014072,1,Waypoint-1,33.302595,73.397707,74.6,Waypoint,6
