expense_id,fleet_id,expense_month,category,amount_pkr,description,approved_by
EX0001903,FL003,2025-12-01,Office Rent,100218.0,Office Rent for December 2025,Fleet Manager
EX0001904,FL003,2025-12-01,Utilities,32596.0,Utilities for December 2025,Fleet Manager
EX0001905,FL003,2025-12-01,Marketing,60878.0,Marketing for December 2025,Fleet Manager
EX0001906,FL003,2025-12-01,Insurance Premium,97837.0,Insurance Premium for December 2025,Fleet Manager
EX0001907,FL003,2025-12-01,Depreciation,96444.0,Depreciation for December 2025,Fleet Manager
EX0001908,FL003,2025-12-01,Miscellaneous,70286.0,Miscellaneous for December 2025,Fleet Manager
EX0001909,FL003,2025-12-01,Communication,24339.0,Communication for December 2025,Fleet Manager
EX0001910,FL003,2025-12-01,Parking / Garage,77405.0,Parking / Garage for December 2025,Fleet Manager
EX0001911,FL004,2025-12-01,Staff Salaries,461135.0,Staff Salaries for December 2025,Fleet Manager
EX0001912,FL004,2025-12-01,Driver Salaries,931160.0,Driver Salaries for December 2025,Fleet Manager
EX0001913,FL004,2025-12-01,Office Rent,91604.0,Office Rent for December 2025,Fleet Manager
EX0001914,FL004,2025-12-01,Utilities,24603.0,Utilities for December 2025,Fleet Manager
EX0001915,FL004,2025-12-01,Marketing,53760.0,Marketing for December 2025,Fleet Manager
EX0001916,FL004,2025-12-01,Insurance Premium,78425.0,Insurance Premium for December 2025,Fleet Manager
EX0001917,FL004,2025-12-01,Depreciation,111830.0,Depreciation for December 2025,Fleet Manager
EX0001918,FL004,2025-12-01,Miscellaneous,58861.0,Miscellaneous for December 2025,Fleet Manager
EX0001919,FL004,2025-12-01,Communication,26539.0,Communication for December 2025,Fleet Manager
EX0001920,FL004,2025-12-01,Parking / Garage,71383.0,Parking / Garage for December 2025,Fleet Manager
EX0001921,FL001,2026-01-01,Staff Salaries,633156.0,Staff Salaries for January 2026,Fleet Manager
EX0001922,FL001,2026-01-01,Driver Salaries,573182.0,Driver Salaries for January 2026,Fleet Manager
EX0001923,FL001,2026-01-01,Office Rent,109122.0,Office Rent for January 2026,Fleet Manager
EX0001924,FL001,2026-01-01,Utilities,18964.0,Utilities for January 2026,Fleet Manager
EX0001925,FL001,2026-01-01,Marketing,37524.0,Marketing for January 2026,Fleet Manager
EX0001926,FL001,2026-01-01,Insurance Premium,55352.0,Insurance Premium for January 2026,Fleet Manager
EX0001927,FL001,2026-01-01,Depreciation,98272.0,Depreciation for January 2026,Fleet Manager
EX0001928,FL001,2026-01-01,Miscellaneous,45466.0,Miscellaneous for January 2026,Fleet Manager
EX0001929,FL001,2026-01-01,Communication,20237.0,Communication for January 2026,Fleet Manager
EX0001930,FL001,2026-01-01,Parking / Garage,59202.0,Parking / Garage for January 2026,Fleet Manager
EX0001931,FL002,2026-01-01,Staff Salaries,469901.0,Staff Salaries for January 2026,Fleet Manager
EX0001932,FL002,2026-01-01,Driver Salaries,870703.0,Driver Salaries for January 2026,Fleet Manager
EX0001933,FL002,2026-01-01,Office Rent,104967.0,Office Rent for January 2026,Fleet Manager
EX0001934,FL002,2026-01-01,Utilities,27964.0,Utilities for January 2026,Fleet Manager
EX0001935,FL002,2026-01-01,Marketing,58291.0,Marketing for January 2026,Fleet Manager
EX0001936,FL002,2026-01-01,Insurance Premium,65640.0,Insurance Premium for January 2026,Fleet Manager
EX0001937,FL002,2026-01-01,Depreciation,88253.0,Depreciation for January 2026,Fleet Manager
EX0001938,FL002,2026-01-01,Miscellaneous,57514.0,Miscellaneous for January 2026,Fleet Manager
EX0001939,FL002,2026-01-01,Communication,26879.0,Communication for January 2026,Fleet Manager
EX0001940,FL002,2026-01-01,Parking / Garage,73952.0,Parking / Garage for January 2026,Fleet Manager
EX0001941,FL003,2026-01-01,Staff Salaries,618311.0,Staff Salaries for January 2026,Fleet Manager
EX0001942,FL003,2026-01-01,Driver Salaries,862120.0,Driver Salaries for January 2026,Fleet Manager
EX0001943,FL003,2026-01-01,Office Rent,108572.0,Office Rent for January 2026,Fleet Manager
EX0001944,FL003,2026-01-01,Utilities,24800.0,Utilities for January 2026,Fleet Manager
EX0001945,FL003,2026-01-01,Marketing,66043.0,Marketing for January 2026,Fleet Manager
EX0001946,FL003,2026-01-01,Insurance Premium,101340.0,Insurance Premium for January 2026,Fleet Manager
EX0001947,FL003,2026-01-01,Depreciation,117018.0,Depreciation for January 2026,Fleet Manager
EX0001948,FL003,2026-01-01,Miscellaneous,67929.0,Miscellaneous for January 2026,Fleet Manager
EX0001949,FL003,2026-01-01,Communication,31304.0,Communication for January 2026,Fleet Manager
EX0001950,FL003,2026-01-01,Parking / Garage,100199.0,Parking / Garage for January 2026,Fleet Manager
EX0001951,FL004,2026-01-01,Staff Salaries,438891.0,Staff Salaries for January 2026,Fleet Manager
EX0001952,FL004,2026-01-01,Driver Salaries,975015.0,Driver Salaries for January 2026,Fleet Manager
EX0001953,FL004,2026-01-01,Office Rent,121252.0,Office Rent for January 2026,Fleet Manager
EX0001954,FL004,2026-01-01,Utilities,30543.0,Utilities for January 2026,Fleet Manager
EX0001955,FL004,2026-01-01,Marketing,57417.0,Marketing for January 2026,Fleet Manager
EX0001956,FL004,2026-01-01,Insurance Premium,75468.0,Insurance Premium for January 2026,Fleet Manager
EX0001957,FL004,2026-01-01,Depreciation,106359.0,Depreciation for January 2026,Fleet Manager
EX0001958,FL004,2026-01-01,Miscellaneous,48193.0,Miscellaneous for January 2026,Fleet Manager
EX0001959,FL004,2026-01-01,Communication,23949.0,Communication for January 2026,Fleet Manager
EX0001960,FL004,2026-01-01,Parking / Garage,76247.0,Parking / Garage for January 2026,Fleet Manager
EX0001961,FL001,2026-02-01,Staff Salaries,606322.0,Staff Salaries for February 2026,Fleet Manager
EX0001962,FL001,2026-02-01,Driver Salaries,573542.0,Driver Salaries for February 2026,Fleet Manager
EX0001963,FL001,2026-02-01,Office Rent,84920.0,Office Rent for February 2026,Fleet Manager
EX0001964,FL001,2026-02-01,Utilities,24302.0,Utilities for February 2026,Fleet Manager
EX0001965,FL001,2026-02-01,Marketing,44978.0,Marketing for February 2026,Fleet Manager
EX0001966,FL001,2026-02-01,Insurance Premium,64616.0,Insurance Premium for February 2026,Fleet Manager
EX0001967,FL001,2026-02-01,Depreciation,86784.0,Depreciation for February 2026,Fleet Manager
EX0001968,FL001,2026-02-01,Miscellaneous,48637.0,Miscellaneous for February 2026,Fleet Manager
EX0001969,FL001,2026-02-01,Communication,24772.0,Communication for February 2026,Fleet Manager
EX0001970,FL001,2026-02-01,Parking / Garage,63976.0,Parking / Garage for February 2026,Fleet Manager
EX0001971,FL002,2026-02-01,Staff Salaries,481073.0,Staff Salaries for February 2026,Fleet Manager
EX0001972,FL002,2026-02-01,Driver Salaries,844409.0,Driver Salaries for February 2026,Fleet Manager
EX0001973,FL002,2026-02-01,Office Rent,103810.0,Office Rent for February 2026,Fleet Manager
EX0001974,FL002,2026-02-01,Utilities,21400.0,Utilities for February 2026,Fleet Manager
EX0001975,FL002,2026-02-01,Marketing,48284.0,Marketing for February 2026,Fleet Manager
EX0001976,FL002,2026-02-01,Insurance Premium,76955.0,Insurance Premium for February 2026,Fleet Manager
EX0001977,FL002,2026-02-01,Depreciation,122243.0,Depreciation for February 2026,Fleet Manager
EX0001978,FL002,2026-02-01,Miscellaneous,44576.0,Miscellaneous for February 2026,Fleet Manager
EX0001979,FL002,2026-02-01,Communication,27374.0,Communication for February 2026,Fleet Manager
EX0001980,FL002,2026-02-01,Parking / Garage,82260.0,Parking / Garage for February 2026,Fleet Manager
EX0001981,FL003,2026-02-01,Staff Salaries,635469.0,Staff Salaries for February 2026,Fleet Manager
EX0001982,FL003,2026-02-01,Driver Salaries,873155.0,Driver Salaries for February 2026,Fleet Manager
EX0001983,FL003,2026-02-01,Office Rent,119738.0,Office Rent for February 2026,Fleet Manager
EX0001984,FL003,2026-02-01,Utilities,24607.0,Utilities for February 2026,Fleet Manager
EX0001985,FL003,2026-02-01,Marketing,47257.0,Marketing for February 2026,Fleet Manager
EX0001986,FL003,2026-02-01,Insurance Premium,102391.0,Insurance Premium for February 2026,Fleet Manager
EX0001987,FL003,2026-02-01,Depreciation,121965.0,Depreciation for February 2026,Fleet Manager
EX0001988,FL003,2026-02-01,Miscellaneous,49099.0,Miscellaneous for February 2026,Fleet Manager
EX0001989,FL003,2026-02-01,Communication,29315.0,Communication for February 2026,Fleet Manager
EX0001990,FL003,2026-02-01,Parking / Garage,98388.0,Parking / Garage for February 2026,Fleet Manager
EX0001991,FL004,2026-02-01,Staff Salaries,454040.0,Staff Salaries for February 2026,Fleet Manager
EX0001992,FL004,2026-02-01,Driver Salaries,909275.0,Driver Salaries for February 2026,Fleet Manager
EX0001993,FL004,2026-02-01,Office Rent,119195.0,Office Rent for February 2026,Fleet Manager
EX0001994,FL004,2026-02-01,Utilities,22980.0,Utilities for February 2026,Fleet Manager
EX0001995,FL004,2026-02-01,Marketing,47635.0,Marketing for February 2026,Fleet Manager
EX0001996,FL004,2026-02-01,Insurance Premium,82748.0,Insurance Premium for February 2026,Fleet Manager
EX0001997,FL004,2026-02-01,Depreciation,96373.0,Depreciation for February 2026,Fleet Manager
EX0001998,FL004,2026-02-01,Miscellaneous,56569.0,Miscellaneous for February 2026,Fleet Manager
EX0001999,FL004,2026-02-01,Communication,23998.0,Communication for February 2026,Fleet Manager
EX0002000,FL004,2026-02-01,Parking / Garage,87274.0,Parking / Garage for February 2026,Fleet Manager
EX0002001,FL001,2026-03-01,Staff Salaries,583007.0,Staff Salaries for March 2026,Fleet Manager
EX0002002,FL001,2026-03-01,Driver Salaries,529815.0,Driver Salaries for March 2026,Fleet Manager
EX0002003,FL001,2026-03-01,Office Rent,98110.0,Office Rent for March 2026,Fleet Manager
EX0002004,FL001,2026-03-01,Utilities,19721.0,Utilities for March 2026,Fleet Manager
EX0002005,FL001,2026-03-01,Marketing,47145.0,Marketing for March 2026,Fleet Manager
EX0002006,FL001,2026-03-01,Insurance Premium,55846.0,Insurance Premium for March 2026,Fleet Manager
EX0002007,FL001,2026-03-01,Depreciation,99664.0,Depreciation for March 2026,Fleet Manager
EX0002008,FL001,2026-03-01,Miscellaneous,39866.0,Miscellaneous for March 2026,Fleet Manager
EX0002009,FL001,2026-03-01,Communication,26711.0,Communication for March 2026,Fleet Manager
EX0002010,FL001,2026-03-01,Parking / Garage,74013.0,Parking / Garage for March 2026,Fleet Manager
EX0002011,FL002,2026-03-01,Staff Salaries,511008.0,Staff Salaries for March 2026,Fleet Manager
EX0002012,FL002,2026-03-01,Driver Salaries,804765.0,Driver Salaries for March 2026,Fleet Manager
EX0002013,FL002,2026-03-01,Office Rent,110023.0,Office Rent for March 2026,Fleet Manager
EX0002014,FL002,2026-03-01,Utilities,31262.0,Utilities for March 2026,Fleet Manager
EX0002015,FL002,2026-03-01,Marketing,63226.0,Marketing for March 2026,Fleet Manager
EX0002016,FL002,2026-03-01,Insurance Premium,85234.0,Insurance Premium for March 2026,Fleet Manager
EX0002017,FL002,2026-03-01,Depreciation,119832.0,Depreciation for March 2026,Fleet Manager
EX0002018,FL002,2026-03-01,Miscellaneous,44981.0,Miscellaneous for March 2026,Fleet Manager
EX0002019,FL002,2026-03-01,Communication,31248.0,Communication for March 2026,Fleet Manager
EX0002020,FL002,2026-03-01,Parking / Garage,90798.0,Parking / Garage for March 2026,Fleet Manager
EX0002021,FL003,2026-03-01,Staff Salaries,599002.0,Staff Salaries for March 2026,Fleet Manager
EX0002022,FL003,2026-03-01,Driver Salaries,842616.0,Driver Salaries for March 2026,Fleet Manager
EX0002023,FL003,2026-03-01,Office Rent,125195.0,Office Rent for March 2026,Fleet Manager
EX0002024,FL003,2026-03-01,Utilities,27303.0,Utilities for March 2026,Fleet Manager
EX0002025,FL003,2026-03-01,Marketing,58088.0,Marketing for March 2026,Fleet Manager
EX0002026,FL003,2026-03-01,Insurance Premium,71709.0,Insurance Premium for March 2026,Fleet Manager
EX0002027,FL003,2026-03-01,Depreciation,128794.0,Depreciation for March 2026,Fleet Manager
EX0002028,FL003,2026-03-01,Miscellaneous,50556.0,Miscellaneous for March 2026,Fleet Manager
EX0002029,FL003,2026-03-01,Communication,28956.0,Communication for March 2026,Fleet Manager
EX0002030,FL003,2026-03-01,Parking / Garage,78552.0,Parking / Garage for March 2026,Fleet Manager
EX0002031,FL004,2026-03-01,Staff Salaries,461828.0,Staff Salaries for March 2026,Fleet Manager
EX0002032,FL004,2026-03-01,Driver Salaries,921106.0,Driver Salaries for March 2026,Fleet Manager
EX0002033,FL004,2026-03-01,Office Rent,103723.0,Office Rent for March 2026,Fleet Manager
EX0002034,FL004,2026-03-01,Utilities,23795.0,Utilities for March 2026,Fleet Manager
EX0002035,FL004,2026-03-01,Marketing,51750.0,Marketing for March 2026,Fleet Manager
EX0002036,FL004,2026-03-01,Insurance Premium,83745.0,Insurance Premium for March 2026,Fleet Manager
EX0002037,FL004,2026-03-01,Depreciation,116432.0,Depreciation for March 2026,Fleet Manager
EX0002038,FL004,2026-03-01,Miscellaneous,64487.0,Miscellaneous for March 2026,Fleet Manager
EX0002039,FL004,2026-03-01,Communication,26396.0,Communication for March 2026,Fleet Manager
EX0002040,FL004,2026-03-01,Parking / Garage,86718.0,Parking / Garage for March 2026,Fleet Manager
EX0002041,FL001,2026-04-01,Staff Salaries,611237.0,Staff Salaries for April 2026,Fleet Manager
EX0002042,FL001,2026-04-01,Driver Salaries,572948.0,Driver Salaries for April 2026,Fleet Manager
EX0002043,FL001,2026-04-01,Office Rent,80170.0,Office Rent for April 2026,Fleet Manager
EX0002044,FL001,2026-04-01,Utilities,24965.0,Utilities for April 2026,Fleet Manager
EX0002045,FL001,2026-04-01,Marketing,50401.0,Marketing for April 2026,Fleet Manager
EX0002046,FL001,2026-04-01,Insurance Premium,56081.0,Insurance Premium for April 2026,Fleet Manager
EX0002047,FL001,2026-04-01,Depreciation,96307.0,Depreciation for April 2026,Fleet Manager
EX0002048,FL001,2026-04-01,Miscellaneous,54052.0,Miscellaneous for April 2026,Fleet Manager
EX0002049,FL001,2026-04-01,Communication,25065.0,Communication for April 2026,Fleet Manager
EX0002050,FL001,2026-04-01,Parking / Garage,58030.0,Parking / Garage for April 2026,Fleet Manager
EX0002051,FL002,2026-04-01,Staff Salaries,502451.0,Staff Salaries for April 2026,Fleet Manager
EX0002052,FL002,2026-04-01,Driver Salaries,852587.0,Driver Salaries for April 2026,Fleet Manager
EX0002053,FL002,2026-04-01,Office Rent,105538.0,Office Rent for April 2026,Fleet Manager
EX0002054,FL002,2026-04-01,Utilities,31919.0,Utilities for April 2026,Fleet Manager
EX0002055,FL002,2026-04-01,Marketing,62495.0,Marketing for April 2026,Fleet Manager
EX0002056,FL002,2026-04-01,Insurance Premium,72300.0,Insurance Premium for April 2026,Fleet Manager
EX0002057,FL002,2026-04-01,Depreciation,118066.0,Depreciation for April 2026,Fleet Manager
EX0002058,FL002,2026-04-01,Miscellaneous,56092.0,Miscellaneous for April 2026,Fleet Manager
EX0002059,FL002,2026-04-01,Communication,30958.0,Communication for April 2026,Fleet Manager
EX0002060,FL002,2026-04-01,Parking / Garage,76941.0,Parking / Garage for April 2026,Fleet Manager
EX0002061,FL003,2026-04-01,Staff Salaries,621717.0,Staff Salaries for April 2026,Fleet Manager
EX0002062,FL003,2026-04-01,Driver Salaries,882259.0,Driver Salaries for April 2026,Fleet Manager
EX0002063,FL003,2026-04-01,Office Rent,134956.0,Office Rent for April 2026,Fleet Manager
EX0002064,FL003,2026-04-01,Utilities,25188.0,Utilities for April 2026,Fleet Manager
EX0002065,FL003,2026-04-01,Marketing,55248.0,Marketing for April 2026,Fleet Manager
EX0002066,FL003,2026-04-01,Insurance Premium,99772.0,Insurance Premium for April 2026,Fleet Manager
EX0002067,FL003,2026-04-01,Depreciation,113515.0,Depreciation for April 2026,Fleet Manager
EX0002068,FL003,2026-04-01,Miscellaneous,63203.0,Miscellaneous for April 2026,Fleet Manager
EX0002069,FL003,2026-04-01,Communication,24987.0,Communication for April 2026,Fleet Manager
EX0002070,FL003,2026-04-01,Parking / Garage,90992.0,Parking / Garage for April 2026,Fleet Manager
EX0002071,FL004,2026-04-01,Staff Salaries,465562.0,Staff Salaries for April 2026,Fleet Manager
EX0002072,FL004,2026-04-01,Driver Salaries,925674.0,Driver Salaries for April 2026,Fleet Manager
EX0002073,FL004,2026-04-01,Office Rent,121267.0,Office Rent for April 2026,Fleet Manager
EX0002074,FL004,2026-04-01,Utilities,33508.0,Utilities for April 2026,Fleet Manager
EX0002075,FL004,2026-04-01,Marketing,52134.0,Marketing for April 2026,Fleet Manager
EX0002076,FL004,2026-04-01,Insurance Premium,94228.0,Insurance Premium for April 2026,Fleet Manager
EX0002077,FL004,2026-04-01,Depreciation,114346.0,Depreciation for April 2026,Fleet Manager
EX0002078,FL004,2026-04-01,Miscellaneous,48438.0,Miscellaneous for April 2026,Fleet Manager
EX0002079,FL004,2026-04-01,Communication,26914.0,Communication for April 2026,Fleet Manager
EX0002080,FL004,2026-04-01,Parking / Garage,85803.0,Parking / Garage for April 2026,Fleet Manager
EX0002081,FL001,2026-05-01,Staff Salaries,622881.0,Staff Salaries for May 2026,Fleet Manager
EX0002082,FL001,2026-05-01,Driver Salaries,529002.0,Driver Salaries for May 2026,Fleet Manager
EX0002083,FL001,2026-05-01,Office Rent,84053.0,Office Rent for May 2026,Fleet Manager
EX0002084,FL001,2026-05-01,Utilities,26700.0,Utilities for May 2026,Fleet Manager
EX0002085,FL001,2026-05-01,Marketing,43327.0,Marketing for May 2026,Fleet Manager
EX0002086,FL001,2026-05-01,Insurance Premium,77378.0,Insurance Premium for May 2026,Fleet Manager
EX0002087,FL001,2026-05-01,Depreciation,106820.0,Depreciation for May 2026,Fleet Manager
EX0002088,FL001,2026-05-01,Miscellaneous,54648.0,Miscellaneous for May 2026,Fleet Manager
EX0002089,FL001,2026-05-01,Communication,19978.0,Communication for May 2026,Fleet Manager
EX0002090,FL001,2026-05-01,Parking / Garage,80395.0,Parking / Garage for May 2026,Fleet Manager
EX0002091,FL002,2026-05-01,Staff Salaries,475006.0,Staff Salaries for May 2026,Fleet Manager
