trip_id,fleet_id,vehicle_id,driver_id,customer_id,booking_type,booking_datetime,pickup_datetime,dropoff_datetime,duration_days,pickup_city,dropoff_city,pickup_lat,pickup_lon,dropoff_lat,dropoff_lon,distance_km,trip_fare_pkr,driver_allowance_pkr,with_driver,self_drive,status,cancellation_reason
TR017393,FL001,VH00106,DR0023,CU01661,City Ride,2024-07-28 20:59:00,2024-07-28 22:03:00,2024-07-29 12:41:24,0.61,Lahore,Lahore,31.533299,74.353692,31.535047,74.362111,39.4,4017.0,808.0,True,False,Completed,
TR017394,FL002,VH00009,DR0020,CU01925,City Ride,2025-08-28 07:20:00,2025-08-28 08:14:00,2025-08-29 06:47:36,0.94,Islamabad,Karachi,33.696456,73.054758,24.859741,66.997936,0.0,5493.0,1262.0,True,False,Cancelled,Weather
TR017395,FL001,VH00023,DR0007,CU01103,City Ride,2024-01-10 09:47:00,2024-01-10 10:46:00,2024-01-10 22:31:36,0.49,Multan,Multan,30.149201,71.524423,30.144506,71.522471,75.6,22230.0,1387.0,True,False,In Progress,
TR017396,FL004,VH00029,DR0039,CU01814,Monthly Contract,2025-01-09 15:09:00,2025-01-09 17:04:00,2025-02-10 23:32:48,32.27,Lahore,Karachi,31.509999,74.359855,24.862004,67.00249,1174.1,284424.0,1758.0,True,False,Completed,
TR017397,FL001,VH00017,DR0057,CU00618,Intercity,2024-06-03 17:54:00,2024-06-03 18:49:00,2024-06-06 15:27:24,2.86,Karachi,Peshawar,24.848903,67.003796,34.018807,71.534481,1440.2,48160.0,1896.0,True,False,Completed,
TR017398,FL001,VH00073,DR0041,CU00210,Tourism / Northern Areas,2024-10-21 10:05:00,2024-10-21 12:05:00,2024-10-30 07:02:36,8.79,Lahore,Lahore,31.518875,74.362764,31.499835,74.345891,29.9,140299.0,1580.0,True,False,Completed,
TR017399,FL001,VH00108,,CU00245,City Ride,2024-02-19 14:44:00,2024-02-19 16:11:00,2024-02-20 12:20:36,0.84,Rawalpindi,Rawalpindi,33.568976,73.018262,33.572519,73.025557,55.3,48843.0,0.0,False,True,Completed,
TR017400,FL002,VH00100,DR0031,CU01201,Intercity,2026-06-02 17:16:00,2026-06-02 18:22:00,2026-06-05 08:17:12,2.58,Islamabad,Multan,33.69641,73.035572,30.159101,71.524732,543.0,22287.0,969.0,True,False,Completed,
TR017401,FL002,VH00066,,CU00946,City Ride,2022-10-06 17:41:00,2022-10-06 18:48:00,2022-10-07 18:19:12,0.98,Islamabad,Islamabad,33.690023,73.020492,33.676958,73.026387,56.1,12103.0,0.0,False,True,Completed,
TR017402,FL001,VH00052,DR0021,CU01541,Monthly Contract,2026-04-08 07:35:00,2026-04-08 08:25:00,2026-05-08 12:44:12,30.18,Lahore,Lahore,31.525116,74.36955,31.515309,74.351984,24.3,421554.0,2397.0,True,False,Completed,
TR017403,FL004,VH00113,DR0003,CU01313,Airport Transfer,2024-05-02 09:38:00,2024-05-02 10:09:00,2024-05-02 21:40:12,0.48,Islamabad,Islamabad,33.687806,73.052162,33.692548,73.042139,15.8,10394.0,2287.0,True,False,Completed,
TR017404,FL003,VH00104,,CU00116,Intercity,2023-02-25 21:40:00,2023-02-25 22:45:00,2023-02-28 13:09:00,2.6,Karachi,Murree,24.844286,67.002109,33.896129,73.40044,1534.7,48115.0,0.0,False,True,Completed,
TR017405,FL002,VH00056,,CU00680,Tourism / Northern Areas,2025-11-01 01:07:00,2025-11-01 03:43:00,2025-11-10 22:55:00,9.8,Murree,Murree,33.911357,73.395437,33.907576,73.377517,49.7,108658.0,0.0,False,True,Completed,
TR017406,FL002,VH00001,,CU01314,City Ride,2026-01-21 10:01:00,2026-01-21 11:09:00,2026-01-22 10:25:48,0.97,Karachi,Karachi,24.859881,67.013855,24.863864,66.996845,79.7,4397.0,0.0,False,True,Completed,
TR017407,FL001,VH00051,DR0015,CU01027,Tourism / Northern Areas,2023-02-22 10:22:00,2023-02-22 13:01:00,2023-02-26 10:22:36,3.89,Lahore,Karachi,31.528389,74.355776,24.845137,67.00734,1175.3,186876.0,1711.0,True,False,Completed,
TR017408,FL001,VH00024,DR0029,CU00048,Wedding,2022-12-02 23:54:00,2022-12-03 01:16:00,2022-12-05 08:13:36,2.29,Islamabad,Islamabad,33.694146,73.062077,33.674678,73.027567,26.7,41795.0,626.0,True,False,Completed,
TR017409,FL003,VH00118,DR0037,CU01488,Corporate,2024-12-09 16:27:00,2024-12-09 20:25:00,2024-12-14 14:25:00,4.75,Abbottabad,Abbottabad,34.144884,73.212257,34.1361,73.203246,42.4,212335.0,2133.0,True,False,Completed,
TR017410,FL003,VH00054,DR0038,CU00213,Monthly Contract,2023-04-14 09:29:00,2023-04-14 11:28:00,2023-05-18 00:54:24,33.56,Islamabad,Islamabad,33.692967,73.02584,33.686486,73.037605,62.6,3221085.0,939.0,True,False,Completed,
TR017411,FL003,VH00109,,CU00209,Tourism / Northern Areas,2024-03-11 17:59:00,2024-03-11 20:50:00,2024-03-17 04:30:48,5.32,Karachi,Karachi,24.853412,67.002713,24.864376,66.996522,0.0,28911.0,0.0,False,True,Cancelled,
TR017412,FL003,VH00072,DR0015,CU01564,Corporate,2024-11-23 17:46:00,2024-11-23 21:10:00,2024-11-25 01:14:48,1.17,Lahore,Karachi,31.532509,74.348313,24.851334,66.998389,1255.3,51685.0,1181.0,True,False,In Progress,
TR017413,FL001,VH00046,,CU00102,Wedding,2026-04-09 06:24:00,2026-04-09 10:05:00,2026-04-10 23:45:48,1.57,Islamabad,Islamabad,33.68938,73.046948,33.690417,73.040069,45.1,35032.0,0.0,False,True,No Show,
TR017414,FL001,VH00102,DR0035,CU00272,Airport Transfer,2025-08-20 00:40:00,2025-08-20 01:49:00,2025-08-20 09:58:36,0.34,Rawalpindi,Islamabad,33.568278,73.005015,33.699608,73.053865,0.0,99.0,559.0,True,False,Cancelled,Weather
TR017415,FL001,VH00003,,CU01937,Intercity,2025-07-28 14:13:00,2025-07-28 17:38:00,2025-07-30 06:50:00,1.55,Karachi,Faisalabad,24.8594,67.000953,31.466025,73.134694,1231.7,58313.0,0.0,False,True,Completed,
TR017416,FL003,VH00109,,CU00934,Intercity,2022-09-26 20:57:00,2022-09-26 23:55:00,2022-09-29 02:33:24,2.11,Karachi,Faisalabad,24.860042,67.001437,31.452991,73.126049,1231.7,143520.0,0.0,False,True,Completed,
TR017417,FL003,VH00040,,CU00238,Intercity,2026-06-12 10:02:00,2026-06-12 11:29:00,2026-06-14 12:12:12,2.03,Lahore,Peshawar,31.517838,74.36864,34.014166,71.518771,498.6,15453.0,0.0,False,True,Completed,
TR017418,FL001,VH00081,DR0049,CU00208,City Ride,2022-12-02 16:20:00,2022-12-02 16:58:00,2022-12-03 16:58:00,1.0,Karachi,Lahore,24.847079,66.999127,31.527493,74.35775,1266.1,115106.0,970.0,True,False,Completed,
TR017419,FL002,VH00094,DR0010,CU00316,Corporate,2026-05-26 09:35:00,2026-05-26 13:21:00,2026-05-30 18:09:00,4.2,Rawalpindi,Rawalpindi,33.560627,73.000318,33.575457,73.026922,19.8,34347.0,2131.0,True,False,Completed,
TR017420,FL002,VH00004,DR0034,CU00182,Airport Transfer,2022-01-10 22:25:00,2022-01-11 01:15:00,2022-01-11 03:39:00,0.1,Karachi,Lahore,24.841245,67.003369,31.517193,74.354308,1288.9,80246.0,2298.0,True,False,Completed,
TR017421,FL001,VH00033,DR0047,CU00076,Intercity,2025-01-18 16:01:00,2025-01-18 16:31:00,2025-01-21 07:38:12,2.63,Karachi,Rawalpindi,24.866518,67.000244,33.561471,73.032007,1468.7,101430.0,1114.0,True,False,Completed,
TR017422,FL001,VH00115,DR0025,CU00320,City Ride,2026-01-23 09:52:00,2026-01-23 12:03:00,2026-01-24 01:15:00,0.55,Rawalpindi,Rawalpindi,33.576267,73.015969,33.561829,73.013938,47.3,47453.0,686.0,True,False,Completed,
TR017423,FL001,VH00012,DR0035,CU01163,Airport Transfer,2026-06-11 14:41:00,2026-06-11 15:11:00,2026-06-11 21:25:24,0.26,Murree,Lahore,33.902327,73.393687,31.519028,74.344912,0.0,970.0,1990.0,True,False,Cancelled,Weather
TR017424,FL001,VH00036,DR0034,CU00927,City Ride,2022-07-15 07:45:00,2022-07-15 10:10:00,2022-07-16 00:34:00,0.6,Karachi,Karachi,24.868136,67.010549,24.884296,66.994365,49.9,2817.0,2980.0,True,False,Completed,
TR017425,FL001,VH00117,,CU00672,Corporate,2024-12-06 18:17:00,2024-12-06 22:02:00,2024-12-13 09:18:48,6.47,Lahore,Karachi,31.521459,74.362763,24.856316,66.995715,1237.0,100409.0,0.0,False,True,Completed,
TR017426,FL003,VH00005,,CU00013,Corporate,2023-04-23 13:10:00,2023-04-23 15:05:00,2023-04-25 04:45:48,1.57,Rawalpindi,Rawalpindi,33.564387,72.99972,33.566631,73.009564,13.6,27943.0,0.0,False,True,In Progress,
TR017427,FL002,VH00039,DR0025,CU00149,Wedding,2025-07-19 15:03:00,2025-07-19 18:52:00,2025-07-21 07:20:48,1.52,Islamabad,Islamabad,33.670567,73.040906,33.666152,73.049511,29.9,57480.0,2844.0,True,False,Completed,
TR017428,FL003,VH00013,DR0051,CU01180,Airport Transfer,2025-08-05 10:35:00,2025-08-05 12:22:00,2025-08-05 15:58:00,0.15,Karachi,Islamabad,24.8471,67.008006,33.691857,73.039557,1426.9,90162.0,2807.0,True,False,No Show,
TR017429,FL003,VH00060,,CU00678,Airport Transfer,2025-11-01 23:55:00,2025-11-02 02:59:00,2025-11-02 12:49:24,0.41,Lahore,Islamabad,31.521658,74.363296,33.681873,73.055335,361.7,22723.0,0.0,False,True,Completed,
TR017430,FL001,VH00112,DR0051,CU00055,City Ride,2022-08-06 19:37:00,2022-08-06 20:47:00,2022-08-07 14:32:36,0.74,Rawalpindi,Islamabad,33.562861,73.014722,33.687054,73.035799,0.0,190.0,1035.0,True,False,Cancelled,Vehicle Issue
TR017431,FL001,VH00025,,CU00732,City Ride,2022-03-02 17:32:00,2022-03-02 19:34:00,2022-03-03 17:38:48,0.92,Karachi,Karachi,24.864506,66.999052,24.867859,66.991276,12.1,15753.0,0.0,False,True,Completed,
TR017432,FL002,VH00056,DR0015,CU01765,Intercity,2026-01-26 07:07:00,2026-01-26 09:45:00,2026-01-28 01:06:36,1.64,Lahore,Quetta,31.528054,74.352444,30.173287,66.984018,936.4,38601.0,2582.0,True,False,Completed,
TR017433,FL001,VH00041,DR0036,CU01945,Corporate,2025-01-08 20:22:00,2025-01-09 00:12:00,2025-01-12 07:52:48,3.32,Islamabad,Multan,33.690992,73.034797,30.151295,71.527731,543.0,56634.0,2105.0,True,False,Completed,
TR017434,FL004,VH00116,DR0038,CU00874,City Ride,2023-08-26 08:47:00,2023-08-26 11:06:00,2023-08-27 08:27:36,0.89,Islamabad,Islamabad,33.670932,73.058086,33.68297,73.033986,0.0,862.0,2036.0,True,False,Cancelled,No Show
TR017435,FL001,VH00112,DR0015,CU01932,Intercity,2023-08-02 14:32:00,2023-08-02 18:32:00,2023-08-04 20:27:12,2.08,Lahore,Multan,31.521113,74.358684,30.164712,71.531697,334.1,21548.0,965.0,True,False,Completed,
TR017436,FL001,VH00033,DR0012,CU00598,Wedding,2025-04-17 16:07:00,2025-04-17 19:12:00,2025-04-19 01:26:24,1.26,Faisalabad,Faisalabad,31.441857,73.126313,31.433368,73.14051,38.5,25314.0,2699.0,True,False,Completed,
TR017437,FL003,VH00038,DR0009,CU00451,City Ride,2026-04-28 16:49:00,2026-04-28 20:25:00,2026-04-29 14:39:24,0.76,Peshawar,Rawalpindi,34.01024,71.523277,33.5661,73.015327,190.7,74468.0,1596.0,True,False,Completed,
TR017438,FL001,VH00052,DR0034,CU01918,Corporate,2025-10-08 00:21:00,2025-10-08 02:18:00,2025-10-13 21:15:36,5.79,Peshawar,Peshawar,34.02632,71.527771,34.011499,71.525417,32.8,117475.0,801.0,True,False,Completed,
TR017439,FL002,VH00085,DR0002,CU01983,Wedding,2026-01-14 11:10:00,2026-01-14 14:12:00,2026-01-15 18:02:24,1.16,Karachi,Lahore,24.876371,66.996197,31.522304,74.36923,0.0,6712.0,1300.0,True,False,Cancelled,Customer Request
TR017440,FL001,VH00062,DR0009,CU01468,City Ride,2022-03-17 14:45:00,2022-03-17 15:33:00,2022-03-18 15:18:36,0.99,Islamabad,Multan,33.690039,73.042565,30.145181,71.525225,543.0,35424.0,2665.0,True,False,Completed,
TR017441,FL004,VH00008,DR0042,CU01622,City Ride,2025-08-13 08:20:00,2025-08-13 08:59:00,2025-08-14 06:06:12,0.88,Gujranwala,Rawalpindi,32.174939,74.194969,33.548016,73.004976,245.1,169072.0,1166.0,True,False,Completed,
TR017442,FL001,VH00041,DR0031,CU00878,Intercity,2024-09-18 08:13:00,2024-09-18 10:53:00,2024-09-19 14:43:24,1.16,Islamabad,Rawalpindi,33.677979,73.053715,33.566411,73.029965,14.3,14876.0,1842.0,True,False,Completed,
TR017443,FL001,VH00081,DR0046,CU00558,Corporate,2025-06-12 15:35:00,2025-06-12 18:12:00,2025-06-18 00:12:00,5.25,Murree,Murree,33.903402,73.382467,33.923482,73.384191,44.8,142151.0,1792.0,True,False,Completed,
TR017444,FL001,VH00106,DR0008,CU01063,Event,2023-06-02 01:44:00,2023-06-02 05:35:00,2023-06-03 11:35:00,1.25,Lahore,Lahore,31.530438,74.352626,31.520898,74.3625,67.8,8037.0,2886.0,True,False,Completed,
TR017445,FL003,VH00083,,CU00267,City Ride,2023-01-01 07:11:00,2023-01-01 09:45:00,2023-01-02 04:57:00,0.8,Lahore,Lahore,31.528974,74.339188,31.513182,74.364832,40.6,11185.0,0.0,False,True,Completed,
TR017446,FL001,VH00117,DR0052,CU01194,Airport Transfer,2022-05-02 14:01:00,2022-05-02 17:38:00,2022-05-02 21:14:00,0.15,Faisalabad,Islamabad,31.429837,73.143781,33.693736,73.054915,323.1,8805.0,1530.0,True,False,Completed,
TR017447,FL002,VH00100,DR0046,CU01066,City Ride,2026-04-19 17:14:00,2026-04-19 18:37:00,2026-04-20 07:49:00,0.55,Karachi,Karachi,24.85554,67.016391,24.856889,66.979967,69.3,4101.0,1608.0,True,False,Completed,
TR017448,FL001,VH00041,,CU00494,Intercity,2025-09-04 13:28:00,2025-09-04 16:38:00,2025-09-06 05:35:36,1.54,Karachi,Abbottabad,24.853969,66.996341,34.163475,73.220747,1552.2,62679.0,0.0,False,True,No Show,
TR017449,FL003,VH00114,DR0049,CU00450,Intercity,2026-03-18 07:17:00,2026-03-18 10:49:00,2026-03-19 22:05:48,1.47,Karachi,Nathiagali,24.855087,66.998364,34.054986,73.343135,1552.0,81180.0,1540.0,True,False,Completed,
TR017450,FL002,VH00068,DR0025,CU00634,Tourism / Northern Areas,2023-01-22 07:58:00,2023-01-22 10:52:00,2023-01-31 17:49:36,9.29,Lahore,Lahore,31.51418,74.365387,31.517506,74.334998,24.6,94612.0,501.0,True,False,Completed,
TR017451,FL001,VH00069,DR0060,CU00433,City Ride,2022-01-11 13:46:00,2022-01-11 15:58:00,2022-01-12 10:26:48,0.77,Abbottabad,Peshawar,34.149855,73.21355,34.016747,71.528499,0.0,45.0,2743.0,True,False,Cancelled,Customer Request
TR017452,FL001,VH00112,DR0027,CU01611,City Ride,2025-11-11 11:24:00,2025-11-11 14:21:00,2025-11-12 01:09:00,0.45,Gujranwala,Abbottabad,32.183734,74.19667,34.15179,73.207839,307.1,9358.0,2221.0,True,False,Completed,
TR017453,FL003,VH00075,DR0040,CU00135,Corporate,2025-08-15 21:25:00,2025-08-15 23:42:00,2025-08-20 10:30:00,4.45,Faisalabad,Islamabad,31.449155,73.147375,33.686368,73.045583,0.0,2841.0,793.0,True,False,Cancelled,Weather
TR017454,FL002,VH00066,DR0005,CU00818,Monthly Contract,2022-12-05 17:28:00,2022-12-05 19:25:00,2023-01-05 23:44:12,31.18,Islamabad,Lahore,33.695049,73.066307,31.533007,74.362657,388.4,229299.0,832.0,True,False,Completed,
TR017455,FL002,VH00100,,CU01229,City Ride,2024-02-13 01:28:00,2024-02-13 02:07:00,2024-02-13 10:31:00,0.35,Karachi,Lahore,24.844315,66.997638,31.495131,74.366683,1187.2,18613.0,0.0,False,True,Completed,
TR017456,FL004,VH00092,DR0017,CU01087,Intercity,2025-09-19 14:19:00,2025-09-19 16:37:00,2025-09-22 08:27:24,2.66,Karachi,Abbottabad,24.877774,67.007751,34.145731,73.225806,1552.2,48821.0,962.0,True,False,No Show,
TR017457,FL003,VH00040,DR0040,CU00586,Airport Transfer,2022-01-21 15:21:00,2022-01-21 16:38:00,2022-01-21 22:09:12,0.23,Rawalpindi,Islamabad,33.572524,73.023618,33.681936,73.056763,14.8,1251.0,1413.0,True,False,Completed,
TR017458,FL001,VH00041,DR0032,CU00828,Intercity,2025-05-22 20:02:00,2025-05-22 20:46:00,2025-05-25 05:38:48,2.37,Islamabad,Abbottabad,33.678406,73.044608,34.154687,73.214862,117.8,32874.0,1116.0,True,False,Completed,
TR017459,FL002,VH00039,DR0021,CU01543,Airport Transfer,2023-06-12 13:16:00,2023-06-12 16:26:00,2023-06-12 21:42:48,0.22,Karachi,Islamabad,24.854316,66.988176,33.675567,73.04765,1482.0,111757.0,2419.0,True,False,No Show,
TR017460,FL004,VH00086,DR0015,CU00778,Intercity,2026-04-25 10:18:00,2026-04-25 13:37:00,2026-04-27 04:44:12,1.63,Islamabad,Multan,33.678602,73.066488,30.158551,71.507426,543.0,21539.0,1605.0,True,False,In Progress,
TR017461,FL002,VH00010,DR0008,CU00337,Wedding,2024-06-20 11:39:00,2024-06-20 12:24:00,2024-06-23 07:36:00,2.8,Lahore,Lahore,31.507353,74.34946,31.521854,74.355757,32.2,18229.0,1888.0,True,False,Completed,
TR017462,FL001,VH00102,DR0022,CU01140,Corporate,2023-06-28 17:15:00,2023-06-28 20:51:00,2023-07-03 12:12:36,4.64,Rawalpindi,Karachi,33.578256,73.004141,24.871533,67.000109,1468.7,113856.0,790.0,True,False,In Progress,
TR017463,FL003,VH00088,DR0008,CU00561,Wedding,2023-03-26 05:44:00,2023-03-26 06:36:00,2023-03-28 09:43:12,2.13,Rawalpindi,Rawalpindi,33.563241,73.020169,33.585794,73.02365,42.7,14168.0,1839.0,True,False,Completed,
TR017464,FL001,VH00064,DR0011,CU00502,Event,2025-05-25 19:23:00,2025-05-25 21:53:00,2025-05-26 12:17:00,0.6,Islamabad,Islamabad,33.67665,73.019837,33.676116,73.053445,31.9,3936.0,639.0,True,False,In Progress,
TR017465,FL002,VH00009,DR0054,CU01003,Intercity,2022-12-15 09:44:00,2022-12-15 10:18:00,2022-12-16 11:15:36,1.04,Islamabad,Faisalabad,33.689717,73.050192,31.46217,73.15756,323.1,20996.0,657.0,True,False,Completed,
TR017466,FL001,VH00049,DR0037,CU01184,Airport Transfer,2026-01-26 06:55:00,2026-01-26 07:53:00,2026-01-26 14:21:48,0.27,Lahore,Lahore,31.523932,74.369811,31.520745,74.354757,18.9,4412.0,1778.0,True,False,Completed,
TR017467,FL002,VH00093,DR0029,CU00521,Corporate,2024-09-15 09:45:00,2024-09-15 10:37:00,2024-09-20 00:46:36,4.59,Karachi,Karachi,24.863854,67.005513,24.86234,67.004841,21.7,57877.0,1321.0,True,False,Completed,
TR017468,FL003,VH00111,,CU01052,City Ride,2022-08-25 06:22:00,2022-08-25 10:12:00,2022-08-25 19:33:36,0.39,Islamabad,Islamabad,33.68641,73.05585,33.698505,73.047155,50.4,6533.0,0.0,False,True,Completed,
TR017469,FL001,VH00099,DR0047,CU00265,Tourism / Northern Areas,2025-02-21 13:27:00,2025-02-21 17:23:00,2025-02-26 03:56:36,4.44,Karachi,Murree,24.860908,67.009804,33.907845,73.398897,1534.7,66559.0,2910.0,True,False,Completed,
TR017470,FL004,VH00029,,CU00293,Airport Transfer,2025-02-10 14:13:00,2025-02-10 16:06:00,2025-02-11 00:01:12,0.33,Karachi,Islamabad,24.859917,67.00311,33.679011,73.033445,1378.3,43062.0,0.0,False,True,Completed,
TR017471,FL004,VH00113,DR0058,CU01984,Intercity,2023-07-26 08:25:00,2023-07-26 11:36:00,2023-07-29 03:40:48,2.67,Islamabad,Peshawar,33.684122,73.044737,34.009953,71.527794,176.1,61168.0,2597.0,True,False,Completed,
TR017472,FL003,VH00018,,CU01637,City Ride,2022-10-10 18:51:00,2022-10-10 20:04:00,2022-10-11 13:49:36,0.74,Lahore,Lahore,31.520141,74.368386,31.519165,74.372921,0.0,3607.0,0.0,False,True,Cancelled,Weather
TR017473,FL001,VH00034,DR0057,CU01818,Corporate,2022-09-20 10:07:00,2022-09-20 13:30:00,2022-09-27 03:10:48,6.57,Karachi,Rawalpindi,24.866501,67.001735,33.547761,73.014144,1468.7,41993.0,2691.0,True,False,Completed,
TR017474,FL001,VH00052,DR0027,CU01746,Wedding,2026-06-20 09:02:00,2026-06-20 11:49:00,2026-06-22 08:56:12,1.88,Islamabad,Karachi,33.683675,73.050896,24.844562,66.99548,1352.9,89149.0,1382.0,True,False,In Progress,
TR017475,FL002,VH00001,DR0058,CU00226,City Ride,2026-05-21 17:41:00,2026-05-21 20:00:00,2026-05-22 07:45:36,0.49,Karachi,Karachi,24.857571,66.997629,24.851809,67.006732,54.4,2391.0,1619.0,True,False,Completed,
TR017476,FL002,VH00093,,CU01622,Corporate,2025-01-04 14:54:00,2025-01-04 15:36:00,2025-01-08 05:16:48,3.57,Lahore,Lahore,31.521716,74.363916,31.529614,74.346263,71.5,46545.0,0.0,False,True,Completed,
TR017477,FL001,VH00036,,CU01848,Airport Transfer,2022-07-20 21:28:00,2022-07-20 23:32:00,2022-07-21 08:39:12,0.38,Lahore,Islamabad,31.534084,74.350483,33.687656,73.0555,388.1,6062.0,0.0,False,True,Completed,
TR017478,FL001,VH00077,DR0019,CU01485,Intercity,2022-12-27 16:42:00,2022-12-27 20:25:00,2022-12-30 13:56:12,2.73,Karachi,Faisalabad,24.869954,66.999422,31.453588,73.145349,1231.7,87723.0,2166.0,True,False,Completed,
TR017479,FL002,VH00002,DR0054,CU00100,Event,2023-03-20 10:00:00,2023-03-20 10:58:00,2023-03-22 03:46:00,1.7,Islamabad,Rawalpindi,33.674076,73.025155,33.573401,73.017332,15.4,64728.0,1631.0,True,False,Completed,
TR017480,FL002,VH00004,DR0049,CU01794,Airport Transfer,2024-06-01 12:30:00,2024-06-01 14:15:00,2024-06-01 23:07:48,0.37,Lahore,Islamabad,31.528494,74.37293,33.683592,73.040941,397.3,34612.0,1004.0,True,False,Completed,
TR017481,FL001,VH00052,DR0017,CU00734,Event,2026-05-15 18:54:00,2026-05-15 21:20:00,2026-05-16 15:34:24,0.76,Gujranwala,Gujranwala,32.181952,74.192053,32.181282,74.216393,46.3,17016.0,2075.0,True,False,No Show,
TR017482,FL001,VH00025,DR0041,CU01399,Airport Transfer,2024-04-03 14:40:00,2024-04-03 18:21:00,2024-04-04 05:09:00,0.45,Lahore,Lahore,31.518324,74.355226,31.511562,74.361354,0.0,837.0,2376.0,True,False,Cancelled,No Show
TR017483,FL002,VH00093,DR0018,CU01847,Intercity,2023-05-18 12:57:00,2023-05-18 14:08:00,2023-05-21 00:56:00,2.45,Islamabad,Multan,33.693172,73.044605,30.140933,71.521406,543.0,45773.0,1905.0,True,False,Completed,
TR017484,FL001,VH00099,,CU00285,Airport Transfer,2024-03-11 15:20:00,2024-03-11 18:23:00,2024-03-12 06:23:00,0.5,Islamabad,Islamabad,33.681213,73.037834,33.687049,73.054278,20.9,4761.0,0.0,False,True,In Progress,
TR017485,FL003,VH00088,DR0032,CU00896,Corporate,2025-06-08 17:23:00,2025-06-08 19:49:00,2025-06-13 17:25:00,4.9,Islamabad,Islamabad,33.686588,73.045254,33.687475,73.064176,43.5,31609.0,937.0,True,False,Completed,
TR017486,FL002,VH00056,DR0021,CU01003,Corporate,2026-05-19 10:54:00,2026-05-19 14:51:00,2026-05-22 00:27:00,2.4,Faisalabad,Faisalabad,31.456309,73.14187,31.449618,73.147115,28.4,26967.0,1688.0,True,False,Completed,
TR017487,FL001,VH00041,DR0047,CU00525,City Ride,2025-10-11 18:09:00,2025-10-11 20:49:00,2025-10-12 10:29:48,0.57,Islamabad,Islamabad,33.68719,73.032774,33.681847,73.047974,57.8,8731.0,1448.0,True,False,Completed,
TR017488,FL002,VH00009,DR0040,CU01371,City Ride,2026-06-23 08:34:00,2026-06-23 09:39:00,2026-06-24 06:46:12,0.88,Rawalpindi,Lahore,33.558168,72.997548,31.529822,74.35354,337.8,19376.0,1037.0,True,False,Completed,
TR017489,FL002,VH00078,DR0040,CU00663,City Ride,2026-05-11 11:48:00,2026-05-11 15:36:00,2026-05-12 13:26:24,0.91,Rawalpindi,Rawalpindi,33.570915,73.033279,33.559479,73.023099,51.9,52947.0,909.0,True,False,Completed,
TR017490,FL003,VH00028,DR0009,CU01782,City Ride,2023-02-20 13:04:00,2023-02-20 13:36:00,2023-02-21 04:57:36,0.64,Rawalpindi,Rawalpindi,33.575864,73.024758,33.572639,73.032855,46.2,11095.0,2655.0,True,False,Completed,
TR017491,FL003,VH00054,DR0025,CU00986,Monthly Contract,2022-01-18 09:09:00,2022-01-18 10:52:00,2022-02-20 09:40:00,32.95,Nathiagali,Rawalpindi,34.071099,73.358896,33.571359,73.00532,83.4,3221085.0,2703.0,True,False,Completed,
TR017492,FL003,VH00026,DR0049,CU01976,Intercity,2024-05-12 14:36:00,2024-05-12 17:16:00,2024-05-14 03:35:12,1.43,Islamabad,Gujranwala,33.679855,73.027812,32.201908,74.195679,0.0,954.0,522.0,True,False,Cancelled,Driver Unavailable
TR017493,FL001,VH00003,,CU00876,Corporate,2024-04-17 14:27:00,2024-04-17 18:16:00,2024-04-21 18:30:24,4.01,Gujranwala,Islamabad,32.197199,74.17592,33.690388,73.048729,257.2,68839.0,0.0,False,True,Completed,
